"","comuna","region","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","NA"
"11","Angol","La Araucania",6.71613508442777,10.3551282051282,7.50576923076923,6.8447310819262,12.8208333333333,6.6008547008547,8.48295454545455,8.29224941724942,6.16869918699187,8.34111111111111,5.09615384615385,5.43851270680539,8.17069262038774,12.8944230769231,6.12494172494173,9.525,5.81185897435897,9.20651969981238,8.51212121212121,10.3787878787879,8.16388888888889,5.98237179487179,7.00304262133531,12.4102564102564,6.3525641025641,9.23557692307692,5.16346153846154,7.59775641025641,12.4019230769231,5.90160753880266,6.90815850815851,7.92083333333333,6.61805555555556,10.5569105691057,10.2329545454545,6.64015151515152,13.0474358974359,8.00833333333333,8.50416666666667,8.25961538461539,10.0646853146853,8.85314685314685,5.98468834688347,6.26966072545341,7.93055555555556,7.38012820512821,6.64423076923077,8.76489898989899,6.05239898989899,6.30331457160726,5.73333333333333,10.0935115697311,6.06388888888889,7.88636363636364,9.32307692307693,6.54102564102564,8.00160256410257,6.77435897435897,11.6829545454545,5.75474941724942,7.57083333333333,6.81025641025641,6.11036585365854,11.1712072649573,6.13636363636364,6.82045454545455,5.69444444444444,9.50378787878788,12.8675213675214,9.28447893569845,10.1891025641026,6.60833333333333,7.72115384615385,11.3622895622896,12.8044871794872,7.11538461538462,9.50378787878788,8.04545454545455,8.27083333333334,6.54020979020979,5.5,5.55058275058275,7.03461538461539,6.94647696476965,8.46724941724942,6.12382739212008,8.44726107226107,5.32948717948718,6.8775641025641,6.52457264957265,6.69369918699187,10.2875,6.30463286713287,8.02777777777778,5.61367521367521,8.79807692307692,8.61111111111111,11.7708333333333,8.08760683760684,11.5605089355089,7.48557692307692,8.15947467166979,6.3525641025641,10.1442307692308,9.525,8.58639774859287,6.08333333333333,10.4583333333333,9.14358974358974,12.455,8.17361111111111,6.9,6.49839743589744,7.01524390243902,5.58536585365854,6.9224358974359,10.5458333333333,7.09294871794872,11.5288461538462,7.43632739212008,6.39305816135084,6.45944055944056,7.95448717948718,8.33589743589743,7.48333333333333,6.81332082551595,6.67482517482517,9.61036585365854,14.534188034188,9.36794871794872,8.66851156973108,9.256993006993,7.09886363636364,9.13461538461538,6.17307692307693,7.18194444444445,5.84469696969697,10.1442307692308,8.50641025641026,6.16869918699187,7.67179487179487,13.6891025641026,9.5370387742339,8.07283197831979,6.17878787878788,6.37323232323232,5.35716309435822,6.29423076923077,10.6274233896185,6.60683760683761,9.43832082551595,8.7030303030303,6.58589743589743,10.9807692307692,8.4241452991453,9.67307692307692,9.225,7.92307692307692,9.38223108192621,8.18006993006993,7.65384615384616,7.48333333333333,8.76524390243902,7.20138888888889,6.47222222222222,9.47115384615385,8.50416666666667,9.4150641025641,7.54024390243903,6.84615384615385,5.18181818181818,10.0245726495726,6.87532051282051,6.25619918699187,6.27179487179487,6.77660753880266,6.64198717948718,18.1596883468835,9.98867521367521,6.70716072545341,5.16928193757462,7.775,9.20115384615385,8.11901709401709,7.7167761100688,6.8125,6.49839743589744,7.3030303030303,9.0344746716698,7.48333333333333,5.92097902097902,5.49469696969697,6.43034188034188,6.65922949002217,9.71794871794872,6.375,5.19337606837607,7.01218446187958,6.87905982905983,10.1883333333333,NA
"12","Carahue","La Araucania",3.75,4.45,4.45,5.5,2.875,3.4,9,10.1666666666667,5.79166666666667,11.3333333333333,11.45,6.9,3.4,6.66666666666667,6.66666666666667,12.5,5.5,5.5,11.5666666666667,6.66666666666667,12.6166666666667,8.06666666666667,8.125,12.5,7.48333333333333,7.25,14.25,8.06666666666667,4.625,5.5,9,8.06666666666667,8.125,6.66666666666667,5.5,7.95,10.75,12.5,10.1666666666667,6.9,2,6.95833333333333,8.125,10.4,11.0416666666667,7.83333333333333,9,5.5,5.73333333333334,6.66666666666667,6.2,12.5,5.5,9,9,10.75,6.2,7.25,5.5,9.875,8.06666666666667,7.775,7.775,10.1666666666667,8.65,6.9,12.5,10.75,11.275,6.66666666666667,9,3.98333333333333,4.275,10.75,6.9,4.45,10.1666666666667,9,12.5,8.125,3.4,14.25,9.875,9,5.5,6.375,13.6666666666667,14.6,9.875,5.79166666666667,12.5,9,7.01666666666667,6.2,9.875,9.875,6.66666666666667,9,5.15,9,6.375,10.4,9,7.54166666666667,7.89166666666667,6.375,7.54166666666667,10.75,9,8.125,9,8.125,6.66666666666667,9.875,9.11666666666667,9.23333333333334,9,9,12.5,6.66666666666667,6.725,9,10.4,6.08333333333334,13.025,9,8.125,6.08333333333334,4.45,11.625,7.95,5.5,7.54166666666667,4.275,9,13.6666666666667,9.58333333333334,6.9,8.125,6.08333333333333,7.25,6.375,8.125,11.0416666666667,6.66666666666667,4.275,9.81666666666667,13.9,9,9,6.66666666666667,13.375,9,5.5,6.375,10.6916666666667,9,7.25,9,4.625,6.95833333333334,9,8.125,10.75,5.5,13.375,8.35833333333333,6.375,6.9,11.625,3.4,9,9.875,6.08333333333334,12.5,9,8.125,7.775,12.5,4.275,6.9,8.825,2,13.375,6.9,8.3,5.15,8.125,11.45,7.89166666666667,11.45,6.66666666666667,6.08333333333333,12.5,7.25,2.875,12.5,3.16666666666667,9.875,2,NA
"13","Cholchol","La Araucania",10.75,10.3611111111111,5.5,5.5,12.5611111111111,7.25,5.5,2,10.75,3.75,5.5,5.5,5.11111111111111,9,5.5,5.11111111111111,12.5,18.2611111111111,7.25,5.5,7.25,3.75,9,5.5,2,2,9,7.07142857142857,10.8333333333333,7.25,7.25,7.25,5.5,9,5.5,5.5,10.3611111111111,7.25,3.75,10.75,5.5,5.5,9,14.8611111111111,9,8.61111111111111,16.6111111111111,5.5,17,3.75,9,7.25,7.25,3.75,5.5,10.75,5.5,5.5,11.75,7.25,7.25,9,7.25,5.5,10.3611111111111,3.75,2,15.25,10.75,5.5,14.25,5.5,18.65,7.25,3.75,7.25,5.5,5.5,2,14.25,5.5,7.25,7.25,5.5,5.5,6.86111111111111,5.5,13.5,7.25,7.25,10.75,9,9,7.25,5.5,12.95,7.25,2,3.75,15.7777777777778,3.75,15.25,7.25,12.95,10.75,5.5,2,5.11111111111111,5.5,5.5,7.25,6.86111111111111,6.86111111111111,6.86111111111111,6.86111111111111,10.75,10.8333333333333,12.95,5.5,7.25,7.25,7.25,2,7.25,7.25,10.75,10.75,3.75,3.75,5.5,6.86111111111111,9,7.25,18.65,7.25,5.11111111111111,7.25,7.25,3.75,7.25,5.5,6.86111111111111,6.86111111111111,7.25,2,7.25,7.25,6.86111111111111,9,2,5.5,7.25,5.11111111111111,9.45,5.5,10.75,2,9,5.11111111111111,8.61111111111111,7.25,3.75,7.25,9,7.25,9.45,5.5,10.75,5.5,3.75,5.5,2,5.5,13.5,9.45,10.75,9,5.5,7.25,3.75,5.5,14.25,11.75,9,2,7.25,5.5,9,10.8333333333333,5.5,7.25,8.61111111111111,5.5,12.1428571428571,10.3611111111111,5.5,7.25,3.75,8.61111111111111,9,NA
"14","Collipulli","La Araucania",8.53333333333333,5.5,7.95,9,10.2833333333333,5.5,5.5,9.51666666666667,4.8,7.29166666666667,6.2,7.65833333333333,5.79166666666667,13.55,9.875,9,9,13.6666666666667,9.29166666666667,5.5,6.08333333333334,6.66666666666667,9.7,8.16666666666667,10.75,7.83333333333333,7.25,10.6666666666667,10.75,10.1666666666667,6.66666666666667,10.1666666666667,5.79166666666667,9,13.2916666666667,11.625,6.49166666666667,9.29166666666667,6.08333333333334,7.54166666666667,7.83333333333333,7.25,11.9,10.1666666666667,6.66666666666667,8.16666666666667,5.5,9,5.38333333333333,5.5,10.1666666666667,11.6583333333333,11.4166666666667,9,5.5,10.1666666666667,9,12.7083333333333,9,6.66666666666667,11.625,6.375,9.5,12.125,5.20833333333333,4.8,9,8.125,10.1666666666667,6.375,4.91666666666667,6.375,12.5,7.25,9.875,7.25,5.03333333333333,6.66666666666667,9,11.9166666666667,9,6.55,5.5,13.2916666666667,14.25,13.6666666666667,10.75,6.66666666666667,7.83333333333333,7.25,9,8.41666666666667,7.36666666666667,8.3,10.25,5.5,4.625,7.36666666666667,10.95,8.125,12,8.125,9,11.8,7.25,9,9,7.25,9,6.84166666666667,10.1666666666667,8.81666666666667,9.58333333333334,6.66666666666667,8.3,7.54166666666667,6.66666666666667,11.8,8.3,9.46666666666667,8.41666666666667,9.875,6.66666666666667,7.25,7.54166666666667,9.875,14.25,11.0416666666667,9.29166666666667,9,10.2833333333333,8.70833333333333,11.3333333333333,10.1666666666667,9.7,7.54166666666667,7.25,9,10.75,13,12.5,8.88333333333333,7.54166666666667,7.25,12.5,7.25,9.96666666666666,9,5.5,6.2,7.25,8.53333333333333,9.58333333333334,7.83333333333333,9,7.83333333333333,9,9,9.7,4.33333333333333,5.5,8.41666666666667,8.70833333333333,12.7,6.2,5.5,11.625,9.5,10.1666666666667,4.625,8.3,9.11666666666667,9.875,12.7916666666667,5.96666666666667,5.5,14.25,8.53333333333333,9.61666666666667,9,12,10.8666666666667,12.7083333333333,7.54166666666667,9.29166666666667,9.58333333333334,9,6.66666666666667,5.5,7.83333333333334,15.4166666666667,6.08333333333334,9.875,8.825,5.5,10.1666666666667,13.375,10.75,6.49166666666667,9.11666666666667,NA
"15","Cunco","La Araucania",6.64423076923077,2.4375,4.45673076923077,5.5,6.64423076923077,8.21153846153846,6.81346153846154,5.76923076923077,4.89423076923077,5.5,7.6875,9,7.25,16.1682692307692,4.1875,4.22115384615385,10.75,5.97115384615385,4.1875,4.625,8.125,5.5,10.8333333333333,9,9,7.6875,12.5,15.25,4.625,11.4423076923077,4.1875,5.5,7.73076923076923,3.61538461538462,9.48076923076923,3.75,10.8333333333333,3.34615384615385,3.57692307692308,7.25,4.22115384615385,3.61538461538462,10.1602564102564,15.25,6.84615384615385,8.50000000000001,2.75,6.24038461538462,8.60576923076923,5.76923076923077,9.875,4.01923076923077,9,7.25,6.84615384615385,8.67948717948718,10.3596153846154,15.25,7.51923076923077,5.91025641025641,2.87596153846154,13.5,7.07142857142857,7.6875,4.31089743589744,5.09807692307692,7.35897435897436,13.375,6.91346153846154,5.5,4.31089743589744,13.9711538461538,14.0673076923077,4.89423076923077,3.75641025641026,5.97115384615385,17.896978021978,6.6875,7.5849358974359,3.78365384615385,5.5,16.1666666666667,10.3557692307692,9.4375,9.03365384615385,6.375,9,8.67948717948718,4.89423076923077,6.375,6.375,5.53365384615385,6.84615384615385,6.03846153846154,2,9.34615384615385,13.1923076923077,9.875,7.51923076923077,6.20673076923077,5.97115384615385,9.91826923076923,5.9375,6.81346153846154,7.72115384615385,7.6875,9.26923076923077,4.22115384615385,7.46153846153846,8.50320512820513,5.5,2.87596153846154,6.64423076923077,3.75641025641026,7.25,6.66666666666667,6.85576923076923,2,6.375,9,15.7307692307692,2,8.60576923076923,9.48076923076923,4.72596153846154,6.375,5.91025641025641,4.01923076923077,3.1875,7.6875,3.87339743589744,7.10416666666667,3.61538461538462,8.125,10.1442307692308,5.35416666666667,6.66666666666667,4.4801282051282,12.5,6.375,7.72115384615385,9.875,4.05288461538462,7.51923076923077,9.875,8.16826923076923,6.73076923076923,9.875,5.91025641025641,17.5,3.78365384615385,7.99038461538462,5.09615384615385,2.70673076923077,5.3974358974359,9.875,8.50000000000001,5.5,12.1875,10.5673076923077,4.35416666666667,5.5,6.375,5.79166666666667,5.5,7.11538461538462,11.625,9.875,6.20673076923077,9.4375,12.1875,9.875,3.34615384615385,5.5,8.91025641025642,9.875,9.26923076923077,8.125,6.20673076923077,3.34615384615385,3.16666666666667,5.5,5.5,4.04166666666667,3.34615384615385,3.14423076923077,9.26923076923077,16.1682692307692,5.9375,7.28365384615385,11.2435897435897,2.4375,9.48076923076923,11.5,7.95673076923077,9.92115384615385,11.75,6.375,10.1442307692308,5.5,NA
"16","Curacautin","La Araucania",7.25,6.375,11.75,11.75,7.07142857142857,9,15.25,9,11.75,7.25,18.4821428571429,9,12.5,7.25,4.625,9,9,3.75,5.5,18.4821428571429,12.5,15.25,3.75,7.25,4.625,7.25,11.75,5.5,13.4107142857143,9,7.25,7.25,7.25,20.625,10.75,9,5.5,3.75,13.375,7.25,3.75,12.5,5.5,10.75,5.5,17.5,10.75,5.5,7.25,12.5,5.5,3.75,10.75,3.75,3.75,10.875,10.75,9,2,4.625,12.5,9.875,9.60714285714286,7.25,9,12.5,9,12.625,3.75,7.25,10.75,9.875,2,14.25,7.25,8.125,9,8.125,19.75,8.33928571428572,17,7.07142857142857,8.125,13.375,7.25,9,7.25,14.4166666666667,17,5.5,15.25,14.25,17.5,19.75,16.1666666666667,7.25,14.25,9,10.75,7.25,11.75,17,14.375,9,12.1428571428571,8.125,14.7,2.875,5.5,15.25,7.25,12.075,13.5,22.375,6.375,9.875,6.375,6.375,8.125,4.625,10.75,12.5,13.5,9,21.5,18.75,12.5,21.5,17,5.5,6.375,5.5,4.625,5.5,7.07142857142857,12.625,12.5,4.625,14.25,18.4166666666667,4.625,10.75,3.75,12.625,5.5,10.75,5.5,9.08333333333333,10.75,12.95,7.25,7.25,7.25,10.875,16.125,4.625,14.4166666666667,9,12.5,9,5.5,14.375,14.6785714285714,11.75,5.5,10.75,21.5,7.25,5.5,5.5,18.75,17,10.75,9,2,8.125,17,5.5,19.75,10.75,9,19.75,9,12.5,10.75,16.125,11.625,5.5,10.75,2,5.5,9.875,6.375,17.5,3.75,2,12.5,5.5,7.25,9,NA
"17","Curarrehue","La Araucania",37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,NA
"18","Ercilla","La Araucania",6.55,5.5,8.3,18.05,6.55,21.5,10.05,9,5.5,14.55,15.25,5.5,11.2,22.55,18.8333333333333,22.55,9,9,3.75,11.2,12.5,11.75,8.3,9,19.7,6.55,3.75,8.3,3.75,10.05,3.75,12.5,7.25,10.05,5.5,6.55,8.3,5.5,6.55,12.5,13.5,5.5,11.2,8.3,13.55,3.75,10.5,20.8,8.3,23.25,7.25,16.3,5.5,12.8,12.5,11.8,8.3,14.25,7.25,11.8,14.6785714285714,5.5,9.60714285714286,6.55,10.5,17,14.25,7.25,9,7.25,7.25,10.75,15.3,11.8,16.9,5.5,9,9.45,9,8.3,7.07142857142857,4.8,6.55,7.25,7.25,14.55,2,15.25,8.3,9,15.25,15.25,13.5,3.75,7.25,9,5.5,9,10.05,7.25,10.05,8.3,9,8.3,3.75,3.75,7.25,11.8,8.3,11.8,10.05,11.8,10.75,7.25,9.08333333333333,3.75,7.25,7.25,6.55,11.75,9,5.5,3.75,8.3,9.08333333333333,9,4.8,10.75,5.5,10.05,3.75,5.5,17.0833333333333,8.3,10.8333333333333,10.05,12.5,7.25,7.25,5.5,10.75,7.25,10.05,10.05,6.55,6.55,14.25,23.25,5.5,9,9,14.55,5.5,4.8,14.25,5.5,5.5,7.25,7.25,9,3.75,9,5.5,5.5,18.65,5.5,2,12.25,7.25,5.5,2,7.25,8.3,3.75,8.3,5.5,4.8,8.3,11.8,9.08333333333333,6.55,11.8,7.25,9,7.25,10.75,8.3,5.5,10.75,18.05,7.25,9,9,3.75,5.5,9.60714285714286,9,2,5.5,3.75,NA
"19","Freire","La Araucania",5.57777777777778,5.29411764705882,5.03333333333334,5,5.04040404040404,4.72222222222222,8.09411764705882,7.91666666666666,4.85739750445633,6.90588235294118,6.59999999999999,5.5,5,5.61229946524064,6.5,6.05588235294118,5.64411764705883,5.00588235294118,5.11818181818182,6.12777777777778,5.85,6.70588235294118,4.33333333333333,5.81818181818182,5.15,5.35,5.00588235294118,6.29411764705882,4.72222222222222,7.6,5.04040404040404,5.85,6.26911764705882,6.27777777777778,5.35151515151515,6.2,5.64411764705883,6.70588235294118,5.29411764705882,6.48366013071895,6.13888888888889,6.99411764705882,6.89411764705882,5.30833333333333,4.68333333333333,5.5,4.72222222222222,4.8,5.25555555555555,5.85,4.65151515151515,6.78333333333333,4.72222222222222,5.5,7.74411764705883,5.75,5,4.65151515151515,5.35,5.15,5.96229946524064,6.18039215686274,5,5.29411764705882,4.8,5.29411764705882,5.15,6.03333333333333,4.72222222222222,5.5,5.07222222222222,7.1,4.85739750445633,5.11111111111111,8.51666666666666,5.96229946524064,4.8,4.33333333333333,5.5,5.33333333333333,5.7,8.23888888888889,6.82222222222222,4.72222222222222,5.00588235294118,6.5,6.97777777777778,5.5,6.97777777777778,6.2,6.40588235294118,6.57406417112299,5,5.975,6.9,5.33333333333333,6.9,7.6,5.35,4.33333333333333,5.88818181818182,7.45,5.92777777777778,6.27777777777778,6.36078431372549,6.125,7.39411764705882,5.46111111111111,5.00588235294118,4.72222222222222,5.11818181818182,7.74411764705883,6,4.9281045751634,5.5,7.39411764705882,5.61040404040404,4.72222222222222,5.8,5.975,5.53333333333334,5.07222222222222,5.63088235294118,5.64411764705882,8.17,6.05588235294118,7.39222222222222,6.37,6,5.5,5.35,5,6.2,4.33333333333333,6.16818181818182,5.99411764705882,6.84777777777778,6.01540404040404,4.33333333333333,6.56666666666666,5.5,5.35,6.43333333333333,5.7,5.85,5.70588235294118,6.70588235294118,5.5,7.1,6.5,6.34777777777778,5.55588235294118,5.24628639334522,5.04040404040404,6.0718954248366,6.27777777777778,5.53921568627451,4.8,5.85,4.72222222222222,5.35,6.0718954248366,5.85,5.5531045751634,6.29411764705882,7.25,5.77222222222223,5.29411764705882,5.15,7.96411764705882,6.05588235294118,5.5,5.11111111111111,6.9,5.25555555555555,5.22151515151515,5.5,6.07222222222222,5.64411764705882,5.9281045751634,6.7718954248366,6.71078431372549,5.07222222222222,4.72222222222222,5.29411764705882,6.01818181818182,4.53921568627451,4.8,6.82222222222222,4.33333333333333,6.05,5.78888888888889,5.92777777777778,6.64411764705882,4.53921568627451,4.72222222222222,5.35,5.42222222222222,4.65151515151515,4.8,NA
"20","Galvarino","La Araucania",6.66666666666667,7.07051282051282,10.1,8.75,11.5192307692308,8.41666666666667,7.25,7.83333333333333,4.91666666666667,9,6.66666666666667,11.875,9.85,7.76666666666667,6.53205128205128,6.03846153846154,8.61538461538462,10.1666666666667,9.91666666666667,6.66666666666667,7.25,8.41666666666667,7.53846153846154,9.51666666666667,7.11538461538461,10.3653846153846,9,7.25,11.4070512820513,9.38205128205128,8.41666666666667,7.78846153846154,8.41666666666667,6.03846153846154,7.11538461538462,7.83333333333333,8.28205128205128,8.41666666666667,8.93333333333333,8.93333333333333,8.16666666666667,8.75,4.91666666666667,7.25,7.25,9.96538461538461,6.86538461538462,8.16666666666667,7.25,7,7.11538461538462,12.1166666666667,7.65384615384616,6.66666666666667,4.91666666666667,10.0801282051282,6.08333333333333,12.95,4.91666666666667,7.20512820512821,7.20512820512821,11.7833333333333,12.8153846153846,5.90384615384616,5.5,6.03846153846154,5.78846153846154,6.53205128205128,7.20512820512821,7.25,12.125,9.26666666666667,8.41666666666667,9.40384615384616,6.66666666666667,11.9903846153846,8.41666666666667,9.53846153846154,3.75,8.41666666666667,8.16666666666667,5.45512820512821,7.25,8.75,7.25,7.25,6.66666666666667,10.125,9.85,6.41666666666667,9.28846153846154,12.2320512820513,7,5.25,8.16666666666667,9.28846153846154,7.83333333333333,8.75,7.25,7.25,8.35,7,8.75,9.79166666666667,5.5,7.40384615384615,5.5,9,5.25,6.41666666666667,9,9.51666666666667,9,7,7.83333333333333,5.78846153846154,7.76666666666667,7.25,7.20512820512821,5.36538461538462,7.78846153846154,5.78846153846154,5.5,8.16666666666667,5.36538461538462,7.25,6.66666666666667,10.6166666666667,7.07051282051282,7.25,5.5,8.86538461538462,7,8.16666666666667,4.91666666666667,7.25,6.66666666666667,4.91666666666667,7.07051282051282,7.25,9,4.91666666666667,10.375,8.41666666666667,12.2320512820513,9.51666666666667,4.91666666666667,4.91666666666667,6.08333333333333,5.5,7.78846153846154,4.91666666666667,8.75,7.25,8.16666666666667,5.90384615384616,6.66666666666667,6.66666666666667,8.82051282051282,10.9134615384615,6.86538461538462,7.25,13.8269230769231,7.53846153846154,7.83333333333333,4.91666666666667,8.75,3.75,5.78846153846154,7.20512820512821,5.45512820512821,8.70512820512821,7.11538461538461,6.03846153846154,13.8269230769231,10.375,8.41666666666667,10.3301282051282,7.25,11.875,5.5,5.45512820512821,6.66666666666667,13.8269230769231,6.41666666666667,6.66666666666667,6.62179487179487,7.83333333333333,6.53205128205128,6.08333333333333,6.41666666666667,12.125,6.66666666666667,8.41666666666667,9.40384615384616,8.61538461538462,9.38205128205128,7,10.8333333333333,6.66666666666667,NA
"21","Gorbea","La Araucania",12.3666666666667,11.9166666666667,10.94,6.55,9.7,7.25,7.83333333333333,5.5,5.15,2.7,8.16666666666667,11.55,5.96666666666667,8.3,11.45,6.66666666666667,5.96666666666667,4.45,10.05,13.74,6.08333333333333,8.16666666666667,7.25,2,5.5,7.25,11.2166666666667,5.96666666666667,7.25,7.6,7.6,6.66666666666667,6.66666666666667,8.06666666666667,7.6,8.41666666666667,4.45,6.2,5.5,8.53333333333333,4.8,5.15,7.36666666666667,7.36666666666667,9.7,9.11666666666667,6.2,6.66666666666667,10.75,8.3,4.1,7.46666666666667,8.41666666666667,7.48333333333333,9.7,6.2,9.6,7.95,8.5,12.3666666666667,4.8,10.45,10.05,6.66666666666667,4.91666666666667,8.41666666666667,9.11666666666667,14,10.6333333333333,11.85,15.0166666666667,7.25,9,13.875,10.95,5.96666666666667,4.91666666666667,7.36666666666667,9.7,8.76666666666667,12.1,3.75,10.5166666666667,6.2,6.9,6.2,9.11666666666667,8.16666666666667,11.45,7.25,3.75,6.55,6.9,11.85,7.36666666666667,2,8.41666666666667,10.95,6.9,9.35,8.16666666666667,11.3333333333333,6.66666666666667,7.25,14.45,12.35,5.5,8.41666666666667,3.75,7.36666666666667,6.55,4.8,5.5,10.1666666666667,9,6.2,8.41666666666667,7.95,10.4,6.66666666666667,4.8,10.05,9.11666666666667,6.2,7.36666666666667,7.25,10.05,8.41666666666667,12.825,11.8,6.08333333333333,8.76666666666667,3.75,2.7,8.3,4.45,3.75,9.7,7.6,10.94,7.83333333333333,7.01666666666667,14.6666666666667,3.75,11.85,9.7,9.51666666666667,11.24,9,4.91666666666667,9.58333333333333,7.95,11.2166666666667,7.46666666666667,11.45,10.1666666666667,12.5,10.75,4.91666666666667,11.45,9.23333333333333,8.16666666666667,7.71666666666667,7.95,7.01666666666667,3.75,2,7.6,10.5166666666667,11.7566666666667,8.3,10.75,6.2,7.36666666666667,5.5,10.375,8.76666666666667,10.05,5.61666666666667,6.2,5.5,9,10.1333333333333,2.7,4.45,12.5833333333333,9,9.35,9.11666666666667,18.1666666666667,9.58333333333333,3.75,11.85,4.45,6.66666666666667,7.95,10.75,5.5,9,4.91666666666667,NA
"22","Lautaro","La Araucania",4.45,11.210101010101,6.23333333333334,8.2125,10.3628787878788,9.6125,11.675,12.5,7.075,5.5,7.25,8.70833333333334,8.65,4.35454545454545,10.6133333333333,6.9,8.69886363636364,9.71969696969697,7.54166666666667,9.4,7.25,8.06666666666667,8.24166666666667,6.9875,7.53636363636364,8.06666666666667,10.3125,7.36666666666667,7.13333333333333,4.12121212121212,12.5234848484849,10.05,10.2462121212121,9.46666666666667,6.9,11.2295454545455,9,8.39,6.43333333333333,5.20833333333333,4.1,5.05454545454546,9.66287878787879,7.54166666666667,5.5,5.96666666666667,6.93181818181818,7.3625,4.1,8.3,9,6.9,6.1125,6.2,6.68787878787879,7.36666666666667,8.3,7.80666666666667,10.25,8.24166666666667,6.2,9.40833333333334,10.8,9.80454545454546,9.88,6.2,5.5,10.7325,5.20833333333333,5.4125,9.46666666666667,6.1125,4.275,7.25,6.9,6.93181818181818,9.93333333333333,4.65,3.3125,6.5,7.075,8.55454545454545,10.8656565656566,11.0416666666667,7.62121212121212,7.78,10.6333333333333,6.2,2,6.9,4.8,13.8333333333333,10.64,9.4,10.1875,5.47333333333333,10.8666666666667,6.56666666666667,2,8.68181818181818,6.375,5.88181818181818,7.3030303030303,8.74,12.35,6.1125,4.1,2.7,5.4125,9.875,7.5125,7.125,6.9,7.3030303030303,7.6,5.4125,6.9,11.5,4.1,9.34469696969697,4.1875,8.97333333333333,4.8,8.475,12.0333333333333,8.15,10.1083333333333,9.46666666666667,6.025,7.4,6.66666666666667,8.5625,5.18181818181818,8.875,7.6,6.2,7.04848484848485,11.1318181818182,6.9,10.1666666666667,7.28181818181818,5.5875,5.5,8.38181818181818,7.45,7.5125,7.95,10.575,5.26666666666667,6.2,7.76704545454545,7.45,4.1,9.81666666666667,8.24166666666667,5.43371212121212,4.12121212121212,5.26666666666667,7.51515151515152,6.2,6.58181818181818,8.06666666666667,4.8,5.5,4.1875,2.7,5.5,7.625,7.6,7.74848484848485,5.96666666666667,7.6,10.8666666666667,4.1,11.5083333333333,4.47916666666667,8.7875,7.5125,8.20454545454546,11.7545454545455,3.4,8.65515151515152,7.01666666666667,5.5,4.1,8.94583333333334,6.9,9,6.45454545454545,8.78787878787879,7.94166666666667,5.675,4.33333333333333,11.625,8.94666666666667,6.05,9.25454545454545,8.40454545454546,8.33333333333334,6.34848484848485,NA
