"","region","codigo_comuna","comuna","poblacion","semana","oportunidad_comuna","dia","oportunidad_region","oportunidad_pais"
"2097","Ñuble",16207,"Treguaco",5696,17,NA,2020-04-23,0.56,0.72
"2098","Ñuble",16207,"Treguaco",5696,18,NA,2020-04-30,0.71,0.71
"2099","Ñuble",16207,"Treguaco",5696,19,NA,2020-05-07,0.93,0.63
"2100","Ñuble",16207,"Treguaco",5696,20,NA,2020-05-14,0.81,0.49
"2101","Ñuble",16207,"Treguaco",5696,21,NA,2020-05-21,0.76,0.37
"2102","Ñuble",16207,"Treguaco",5696,22,NA,2020-05-28,0.77,0.29
"2103","Ñuble",16207,"Treguaco",5696,23,1,2020-06-04,0.79,0.3
"2104","Ñuble",16207,"Treguaco",5696,24,NA,2020-06-11,0.83,0.26
"2105","Ñuble",16301,"San Carlos",56252,17,NA,2020-04-23,0.56,0.72
"2106","Ñuble",16301,"San Carlos",56252,18,1,2020-04-30,0.71,0.71
"2107","Ñuble",16301,"San Carlos",56252,19,1,2020-05-07,0.93,0.63
"2108","Ñuble",16301,"San Carlos",56252,20,1,2020-05-14,0.81,0.49
"2109","Ñuble",16301,"San Carlos",56252,21,NA,2020-05-21,0.76,0.37
"2110","Ñuble",16301,"San Carlos",56252,22,1,2020-05-28,0.77,0.29
"2111","Ñuble",16301,"San Carlos",56252,23,0.68,2020-06-04,0.79,0.3
"2112","Ñuble",16301,"San Carlos",56252,24,0.62,2020-06-11,0.83,0.26
"2113","Ñuble",16302,"Coihueco",28375,17,1,2020-04-23,0.56,0.72
"2114","Ñuble",16302,"Coihueco",28375,18,0,2020-04-30,0.71,0.71
"2115","Ñuble",16302,"Coihueco",28375,19,NA,2020-05-07,0.93,0.63
"2116","Ñuble",16302,"Coihueco",28375,20,0.8,2020-05-14,0.81,0.49
"2117","Ñuble",16302,"Coihueco",28375,21,0.5,2020-05-21,0.76,0.37
"2118","Ñuble",16302,"Coihueco",28375,22,NA,2020-05-28,0.77,0.29
"2119","Ñuble",16302,"Coihueco",28375,23,1,2020-06-04,0.79,0.3
"2120","Ñuble",16302,"Coihueco",28375,24,1,2020-06-11,0.83,0.26
"2121","Ñuble",16303,"Niquen",11567,17,NA,2020-04-23,0.56,0.72
"2122","Ñuble",16303,"Niquen",11567,18,NA,2020-04-30,0.71,0.71
"2123","Ñuble",16303,"Niquen",11567,19,NA,2020-05-07,0.93,0.63
"2124","Ñuble",16303,"Niquen",11567,20,NA,2020-05-14,0.81,0.49
"2125","Ñuble",16303,"Niquen",11567,21,0.4,2020-05-21,0.76,0.37
"2126","Ñuble",16303,"Niquen",11567,22,1,2020-05-28,0.77,0.29
"2127","Ñuble",16303,"Niquen",11567,23,0.75,2020-06-04,0.79,0.3
"2128","Ñuble",16303,"Niquen",11567,24,0.78,2020-06-11,0.83,0.26
"2129","Ñuble",16304,"San Fabian",4654,17,0,2020-04-23,0.56,0.72
"2130","Ñuble",16304,"San Fabian",4654,18,NA,2020-04-30,0.71,0.71
"2131","Ñuble",16304,"San Fabian",4654,19,NA,2020-05-07,0.93,0.63
"2132","Ñuble",16304,"San Fabian",4654,20,NA,2020-05-14,0.81,0.49
"2133","Ñuble",16304,"San Fabian",4654,21,NA,2020-05-21,0.76,0.37
"2134","Ñuble",16304,"San Fabian",4654,22,NA,2020-05-28,0.77,0.29
"2135","Ñuble",16304,"San Fabian",4654,23,NA,2020-06-04,0.79,0.3
"2136","Ñuble",16304,"San Fabian",4654,24,NA,2020-06-11,0.83,0.26
"2137","Ñuble",16305,"San Nicolas",12172,17,0,2020-04-23,0.56,0.72
"2138","Ñuble",16305,"San Nicolas",12172,18,NA,2020-04-30,0.71,0.71
"2139","Ñuble",16305,"San Nicolas",12172,19,NA,2020-05-07,0.93,0.63
"2140","Ñuble",16305,"San Nicolas",12172,20,NA,2020-05-14,0.81,0.49
"2141","Ñuble",16305,"San Nicolas",12172,21,0.67,2020-05-21,0.76,0.37
"2142","Ñuble",16305,"San Nicolas",12172,22,NA,2020-05-28,0.77,0.29
"2143","Ñuble",16305,"San Nicolas",12172,23,0.5,2020-06-04,0.79,0.3
"2144","Ñuble",16305,"San Nicolas",12172,24,0.33,2020-06-11,0.83,0.26
"2145","O’Higgins",6101,"Rancagua",265211,17,1,2020-04-23,1,0.72
"2146","O’Higgins",6101,"Rancagua",265211,18,NA,2020-04-30,0.74,0.71
"2147","O’Higgins",6101,"Rancagua",265211,19,0.9,2020-05-07,0.85,0.63
"2148","O’Higgins",6101,"Rancagua",265211,20,0.81,2020-05-14,0.62,0.49
"2149","O’Higgins",6101,"Rancagua",265211,21,0.27,2020-05-21,0.24,0.37
"2150","O’Higgins",6101,"Rancagua",265211,22,0.25,2020-05-28,0.36,0.29
"2151","O’Higgins",6101,"Rancagua",265211,23,0.3,2020-06-04,0.25,0.3
"2152","O’Higgins",6101,"Rancagua",265211,24,0.23,2020-06-11,0.27,0.26
"2153","O’Higgins",6102,"Codegua",14096,17,NA,2020-04-23,1,0.72
"2154","O’Higgins",6102,"Codegua",14096,18,NA,2020-04-30,0.74,0.71
"2155","O’Higgins",6102,"Codegua",14096,19,1,2020-05-07,0.85,0.63
"2156","O’Higgins",6102,"Codegua",14096,20,1,2020-05-14,0.62,0.49
"2157","O’Higgins",6102,"Codegua",14096,21,NA,2020-05-21,0.24,0.37
"2158","O’Higgins",6102,"Codegua",14096,22,0,2020-05-28,0.36,0.29
"2159","O’Higgins",6102,"Codegua",14096,23,0.33,2020-06-04,0.25,0.3
"2160","O’Higgins",6102,"Codegua",14096,24,0,2020-06-11,0.27,0.26
"2161","O’Higgins",6103,"Coinco",7831,17,NA,2020-04-23,1,0.72
"2162","O’Higgins",6103,"Coinco",7831,18,NA,2020-04-30,0.74,0.71
"2163","O’Higgins",6103,"Coinco",7831,19,NA,2020-05-07,0.85,0.63
"2164","O’Higgins",6103,"Coinco",7831,20,0,2020-05-14,0.62,0.49
"2165","O’Higgins",6103,"Coinco",7831,21,0,2020-05-21,0.24,0.37
"2166","O’Higgins",6103,"Coinco",7831,22,NA,2020-05-28,0.36,0.29
"2167","O’Higgins",6103,"Coinco",7831,23,0,2020-06-04,0.25,0.3
"2168","O’Higgins",6103,"Coinco",7831,24,0,2020-06-11,0.27,0.26
"2169","O’Higgins",6104,"Coltauco",21263,17,NA,2020-04-23,1,0.72
"2170","O’Higgins",6104,"Coltauco",21263,18,NA,2020-04-30,0.74,0.71
"2171","O’Higgins",6104,"Coltauco",21263,19,1,2020-05-07,0.85,0.63
"2172","O’Higgins",6104,"Coltauco",21263,20,0,2020-05-14,0.62,0.49
"2173","O’Higgins",6104,"Coltauco",21263,21,0,2020-05-21,0.24,0.37
"2174","O’Higgins",6104,"Coltauco",21263,22,0,2020-05-28,0.36,0.29
"2175","O’Higgins",6104,"Coltauco",21263,23,0,2020-06-04,0.25,0.3
"2176","O’Higgins",6104,"Coltauco",21263,24,0.17,2020-06-11,0.27,0.26
"2177","O’Higgins",6105,"Donihue",22700,17,NA,2020-04-23,1,0.72
"2178","O’Higgins",6105,"Donihue",22700,18,NA,2020-04-30,0.74,0.71
"2179","O’Higgins",6105,"Donihue",22700,19,1,2020-05-07,0.85,0.63
"2180","O’Higgins",6105,"Donihue",22700,20,0.25,2020-05-14,0.62,0.49
"2181","O’Higgins",6105,"Donihue",22700,21,0.33,2020-05-21,0.24,0.37
"2182","O’Higgins",6105,"Donihue",22700,22,0,2020-05-28,0.36,0.29
"2183","O’Higgins",6105,"Donihue",22700,23,0.1,2020-06-04,0.25,0.3
"2184","O’Higgins",6105,"Donihue",22700,24,0.33,2020-06-11,0.27,0.26
"2185","O’Higgins",6106,"Graneros",36504,17,NA,2020-04-23,1,0.72
"2186","O’Higgins",6106,"Graneros",36504,18,NA,2020-04-30,0.74,0.71
"2187","O’Higgins",6106,"Graneros",36504,19,0.86,2020-05-07,0.85,0.63
"2188","O’Higgins",6106,"Graneros",36504,20,0.75,2020-05-14,0.62,0.49
"2189","O’Higgins",6106,"Graneros",36504,21,0,2020-05-21,0.24,0.37
"2190","O’Higgins",6106,"Graneros",36504,22,NA,2020-05-28,0.36,0.29
"2191","O’Higgins",6106,"Graneros",36504,23,0.07,2020-06-04,0.25,0.3
"2192","O’Higgins",6106,"Graneros",36504,24,0.12,2020-06-11,0.27,0.26
"2193","O’Higgins",6107,"Las Cabras",26749,17,NA,2020-04-23,1,0.72
"2194","O’Higgins",6107,"Las Cabras",26749,18,0.33,2020-04-30,0.74,0.71
"2195","O’Higgins",6107,"Las Cabras",26749,19,NA,2020-05-07,0.85,0.63
"2196","O’Higgins",6107,"Las Cabras",26749,20,NA,2020-05-14,0.62,0.49
"2197","O’Higgins",6107,"Las Cabras",26749,21,NA,2020-05-21,0.24,0.37
"2198","O’Higgins",6107,"Las Cabras",26749,22,NA,2020-05-28,0.36,0.29
"2199","O’Higgins",6107,"Las Cabras",26749,23,0,2020-06-04,0.25,0.3
"2200","O’Higgins",6107,"Las Cabras",26749,24,0,2020-06-11,0.27,0.26
"2201","O’Higgins",6108,"Machali",59913,17,NA,2020-04-23,1,0.72
"2202","O’Higgins",6108,"Machali",59913,18,NA,2020-04-30,0.74,0.71
"2203","O’Higgins",6108,"Machali",59913,19,1,2020-05-07,0.85,0.63
"2204","O’Higgins",6108,"Machali",59913,20,0,2020-05-14,0.62,0.49
"2205","O’Higgins",6108,"Machali",59913,21,0.38,2020-05-21,0.24,0.37
"2206","O’Higgins",6108,"Machali",59913,22,0.6,2020-05-28,0.36,0.29
"2207","O’Higgins",6108,"Machali",59913,23,0.41,2020-06-04,0.25,0.3
"2208","O’Higgins",6108,"Machali",59913,24,0.47,2020-06-11,0.27,0.26
"2209","O’Higgins",6109,"Malloa",14163,17,NA,2020-04-23,1,0.72
"2210","O’Higgins",6109,"Malloa",14163,18,NA,2020-04-30,0.74,0.71
"2211","O’Higgins",6109,"Malloa",14163,19,NA,2020-05-07,0.85,0.63
"2212","O’Higgins",6109,"Malloa",14163,20,1,2020-05-14,0.62,0.49
"2213","O’Higgins",6109,"Malloa",14163,21,0,2020-05-21,0.24,0.37
"2214","O’Higgins",6109,"Malloa",14163,22,NA,2020-05-28,0.36,0.29
"2215","O’Higgins",6109,"Malloa",14163,23,NA,2020-06-04,0.25,0.3
"2216","O’Higgins",6109,"Malloa",14163,24,0,2020-06-11,0.27,0.26
"2217","O’Higgins",6110,"Mostazal",27462,17,NA,2020-04-23,1,0.72
"2218","O’Higgins",6110,"Mostazal",27462,18,1,2020-04-30,0.74,0.71
"2219","O’Higgins",6110,"Mostazal",27462,19,0.5,2020-05-07,0.85,0.63
"2220","O’Higgins",6110,"Mostazal",27462,20,0.67,2020-05-14,0.62,0.49
"2221","O’Higgins",6110,"Mostazal",27462,21,0,2020-05-21,0.24,0.37
"2222","O’Higgins",6110,"Mostazal",27462,22,1,2020-05-28,0.36,0.29
"2223","O’Higgins",6110,"Mostazal",27462,23,0.1,2020-06-04,0.25,0.3
"2224","O’Higgins",6110,"Mostazal",27462,24,0,2020-06-11,0.27,0.26
"2225","O’Higgins",6111,"Olivar",14624,17,NA,2020-04-23,1,0.72
"2226","O’Higgins",6111,"Olivar",14624,18,NA,2020-04-30,0.74,0.71
"2227","O’Higgins",6111,"Olivar",14624,19,1,2020-05-07,0.85,0.63
"2228","O’Higgins",6111,"Olivar",14624,20,1,2020-05-14,0.62,0.49
"2229","O’Higgins",6111,"Olivar",14624,21,0.5,2020-05-21,0.24,0.37
"2230","O’Higgins",6111,"Olivar",14624,22,1,2020-05-28,0.36,0.29
"2231","O’Higgins",6111,"Olivar",14624,23,0,2020-06-04,0.25,0.3
"2232","O’Higgins",6111,"Olivar",14624,24,0.17,2020-06-11,0.27,0.26
"2233","O’Higgins",6112,"Peumo",14952,17,NA,2020-04-23,1,0.72
"2234","O’Higgins",6112,"Peumo",14952,18,NA,2020-04-30,0.74,0.71
"2235","O’Higgins",6112,"Peumo",14952,19,NA,2020-05-07,0.85,0.63
"2236","O’Higgins",6112,"Peumo",14952,20,NA,2020-05-14,0.62,0.49
"2237","O’Higgins",6112,"Peumo",14952,21,0,2020-05-21,0.24,0.37
"2238","O’Higgins",6112,"Peumo",14952,22,NA,2020-05-28,0.36,0.29
"2239","O’Higgins",6112,"Peumo",14952,23,0,2020-06-04,0.25,0.3
"2240","O’Higgins",6112,"Peumo",14952,24,0,2020-06-11,0.27,0.26
"2241","O’Higgins",6113,"Pichidegua",20743,17,NA,2020-04-23,1,0.72
"2242","O’Higgins",6113,"Pichidegua",20743,18,NA,2020-04-30,0.74,0.71
"2243","O’Higgins",6113,"Pichidegua",20743,19,NA,2020-05-07,0.85,0.63
"2244","O’Higgins",6113,"Pichidegua",20743,20,0.67,2020-05-14,0.62,0.49
"2245","O’Higgins",6113,"Pichidegua",20743,21,0,2020-05-21,0.24,0.37
"2246","O’Higgins",6113,"Pichidegua",20743,22,0,2020-05-28,0.36,0.29
"2247","O’Higgins",6113,"Pichidegua",20743,23,NA,2020-06-04,0.25,0.3
"2248","O’Higgins",6113,"Pichidegua",20743,24,NA,2020-06-11,0.27,0.26
"2249","O’Higgins",6114,"Quinta de Tilcoco",13877,17,NA,2020-04-23,1,0.72
"2250","O’Higgins",6114,"Quinta de Tilcoco",13877,18,NA,2020-04-30,0.74,0.71
"2251","O’Higgins",6114,"Quinta de Tilcoco",13877,19,NA,2020-05-07,0.85,0.63
"2252","O’Higgins",6114,"Quinta de Tilcoco",13877,20,1,2020-05-14,0.62,0.49
"2253","O’Higgins",6114,"Quinta de Tilcoco",13877,21,NA,2020-05-21,0.24,0.37
"2254","O’Higgins",6114,"Quinta de Tilcoco",13877,22,NA,2020-05-28,0.36,0.29
"2255","O’Higgins",6114,"Quinta de Tilcoco",13877,23,NA,2020-06-04,0.25,0.3
"2256","O’Higgins",6114,"Quinta de Tilcoco",13877,24,0,2020-06-11,0.27,0.26
"2257","O’Higgins",6115,"Rengo",63710,17,1,2020-04-23,1,0.72
"2258","O’Higgins",6115,"Rengo",63710,18,0.5,2020-04-30,0.74,0.71
"2259","O’Higgins",6115,"Rengo",63710,19,1,2020-05-07,0.85,0.63
"2260","O’Higgins",6115,"Rengo",63710,20,0.43,2020-05-14,0.62,0.49
"2261","O’Higgins",6115,"Rengo",63710,21,0.2,2020-05-21,0.24,0.37
"2262","O’Higgins",6115,"Rengo",63710,22,0,2020-05-28,0.36,0.29
"2263","O’Higgins",6115,"Rengo",63710,23,0,2020-06-04,0.25,0.3
"2264","O’Higgins",6115,"Rengo",63710,24,0.06,2020-06-11,0.27,0.26
"2265","O’Higgins",6116,"Requinoa",30371,17,1,2020-04-23,1,0.72
"2266","O’Higgins",6116,"Requinoa",30371,18,NA,2020-04-30,0.74,0.71
"2267","O’Higgins",6116,"Requinoa",30371,19,NA,2020-05-07,0.85,0.63
"2268","O’Higgins",6116,"Requinoa",30371,20,0,2020-05-14,0.62,0.49
"2269","O’Higgins",6116,"Requinoa",30371,21,NA,2020-05-21,0.24,0.37
"2270","O’Higgins",6116,"Requinoa",30371,22,0,2020-05-28,0.36,0.29
"2271","O’Higgins",6116,"Requinoa",30371,23,0.6,2020-06-04,0.25,0.3
"2272","O’Higgins",6116,"Requinoa",30371,24,0.38,2020-06-11,0.27,0.26
"2273","O’Higgins",6117,"San Vicente",50617,17,NA,2020-04-23,1,0.72
"2274","O’Higgins",6117,"San Vicente",50617,18,0,2020-04-30,0.74,0.71
"2275","O’Higgins",6117,"San Vicente",50617,19,1,2020-05-07,0.85,0.63
"2276","O’Higgins",6117,"San Vicente",50617,20,0.4,2020-05-14,0.62,0.49
"2277","O’Higgins",6117,"San Vicente",50617,21,0.2,2020-05-21,0.24,0.37
"2278","O’Higgins",6117,"San Vicente",50617,22,0,2020-05-28,0.36,0.29
"2279","O’Higgins",6117,"San Vicente",50617,23,1,2020-06-04,0.25,0.3
"2280","O’Higgins",6117,"San Vicente",50617,24,0.14,2020-06-11,0.27,0.26
"2281","O’Higgins",6201,"Pichilemu",17882,17,NA,2020-04-23,1,0.72
"2282","O’Higgins",6201,"Pichilemu",17882,18,NA,2020-04-30,0.74,0.71
"2283","O’Higgins",6201,"Pichilemu",17882,19,0,2020-05-07,0.85,0.63
"2284","O’Higgins",6201,"Pichilemu",17882,20,0.67,2020-05-14,0.62,0.49
"2285","O’Higgins",6201,"Pichilemu",17882,21,0.67,2020-05-21,0.24,0.37
"2286","O’Higgins",6201,"Pichilemu",17882,22,1,2020-05-28,0.36,0.29
"2287","O’Higgins",6201,"Pichilemu",17882,23,0,2020-06-04,0.25,0.3
"2288","O’Higgins",6201,"Pichilemu",17882,24,0,2020-06-11,0.27,0.26
"2289","O’Higgins",6202,"La Estrella",3114,17,NA,2020-04-23,1,0.72
"2290","O’Higgins",6202,"La Estrella",3114,18,NA,2020-04-30,0.74,0.71
"2291","O’Higgins",6202,"La Estrella",3114,19,NA,2020-05-07,0.85,0.63
"2292","O’Higgins",6202,"La Estrella",3114,20,NA,2020-05-14,0.62,0.49
"2293","O’Higgins",6202,"La Estrella",3114,21,NA,2020-05-21,0.24,0.37
"2294","O’Higgins",6202,"La Estrella",3114,22,NA,2020-05-28,0.36,0.29
"2295","O’Higgins",6202,"La Estrella",3114,23,NA,2020-06-04,0.25,0.3
"2296","O’Higgins",6202,"La Estrella",3114,24,0.5,2020-06-11,0.27,0.26
"2297","O’Higgins",6203,"Litueche",6765,17,1,2020-04-23,1,0.72
"2298","O’Higgins",6203,"Litueche",6765,18,1,2020-04-30,0.74,0.71
"2299","O’Higgins",6203,"Litueche",6765,19,NA,2020-05-07,0.85,0.63
"2300","O’Higgins",6203,"Litueche",6765,20,NA,2020-05-14,0.62,0.49
"2301","O’Higgins",6203,"Litueche",6765,21,NA,2020-05-21,0.24,0.37
"2302","O’Higgins",6203,"Litueche",6765,22,NA,2020-05-28,0.36,0.29
"2303","O’Higgins",6203,"Litueche",6765,23,1,2020-06-04,0.25,0.3
"2304","O’Higgins",6203,"Litueche",6765,24,1,2020-06-11,0.27,0.26
"2305","O’Higgins",6204,"Marchihue",7632,17,NA,2020-04-23,1,0.72
"2306","O’Higgins",6204,"Marchihue",7632,18,NA,2020-04-30,0.74,0.71
"2307","O’Higgins",6204,"Marchihue",7632,19,NA,2020-05-07,0.85,0.63
"2308","O’Higgins",6204,"Marchihue",7632,20,NA,2020-05-14,0.62,0.49
"2309","O’Higgins",6204,"Marchihue",7632,21,NA,2020-05-21,0.24,0.37
"2310","O’Higgins",6204,"Marchihue",7632,22,NA,2020-05-28,0.36,0.29
"2311","O’Higgins",6204,"Marchihue",7632,23,0,2020-06-04,0.25,0.3
"2312","O’Higgins",6204,"Marchihue",7632,24,1,2020-06-11,0.27,0.26
"2313","O’Higgins",6205,"Navidad",6904,17,NA,2020-04-23,1,0.72
"2314","O’Higgins",6205,"Navidad",6904,18,NA,2020-04-30,0.74,0.71
"2315","O’Higgins",6205,"Navidad",6904,19,0.5,2020-05-07,0.85,0.63
"2316","O’Higgins",6205,"Navidad",6904,20,NA,2020-05-14,0.62,0.49
"2317","O’Higgins",6205,"Navidad",6904,21,NA,2020-05-21,0.24,0.37
"2318","O’Higgins",6205,"Navidad",6904,22,0,2020-05-28,0.36,0.29
"2319","O’Higgins",6205,"Navidad",6904,23,0,2020-06-04,0.25,0.3
"2320","O’Higgins",6205,"Navidad",6904,24,0.43,2020-06-11,0.27,0.26
"2321","O’Higgins",6206,"Paredones",6349,17,NA,2020-04-23,1,0.72
"2322","O’Higgins",6206,"Paredones",6349,18,NA,2020-04-30,0.74,0.71
"2323","O’Higgins",6206,"Paredones",6349,19,NA,2020-05-07,0.85,0.63
"2324","O’Higgins",6206,"Paredones",6349,20,1,2020-05-14,0.62,0.49
"2325","O’Higgins",6206,"Paredones",6349,21,NA,2020-05-21,0.24,0.37
"2326","O’Higgins",6206,"Paredones",6349,22,NA,2020-05-28,0.36,0.29
"2327","O’Higgins",6206,"Paredones",6349,23,0,2020-06-04,0.25,0.3
"2328","O’Higgins",6206,"Paredones",6349,24,0,2020-06-11,0.27,0.26
"2329","O’Higgins",6301,"San Fernando",78642,17,NA,2020-04-23,1,0.72
"2330","O’Higgins",6301,"San Fernando",78642,18,1,2020-04-30,0.74,0.71
"2331","O’Higgins",6301,"San Fernando",78642,19,NA,2020-05-07,0.85,0.63
"2332","O’Higgins",6301,"San Fernando",78642,20,0.25,2020-05-14,0.62,0.49
"2333","O’Higgins",6301,"San Fernando",78642,21,0.33,2020-05-21,0.24,0.37
"2334","O’Higgins",6301,"San Fernando",78642,22,0.44,2020-05-28,0.36,0.29
"2335","O’Higgins",6301,"San Fernando",78642,23,0.64,2020-06-04,0.25,0.3
"2336","O’Higgins",6301,"San Fernando",78642,24,0.78,2020-06-11,0.27,0.26
"2337","O’Higgins",6302,"Chepica",15925,17,NA,2020-04-23,1,0.72
"2338","O’Higgins",6302,"Chepica",15925,18,NA,2020-04-30,0.74,0.71
"2339","O’Higgins",6302,"Chepica",15925,19,NA,2020-05-07,0.85,0.63
"2340","O’Higgins",6302,"Chepica",15925,20,1,2020-05-14,0.62,0.49
"2341","O’Higgins",6302,"Chepica",15925,21,NA,2020-05-21,0.24,0.37
"2342","O’Higgins",6302,"Chepica",15925,22,0.5,2020-05-28,0.36,0.29
"2343","O’Higgins",6302,"Chepica",15925,23,0.5,2020-06-04,0.25,0.3
"2344","O’Higgins",6302,"Chepica",15925,24,0.75,2020-06-11,0.27,0.26
"2345","O’Higgins",6303,"Chimbarongo",37696,17,NA,2020-04-23,1,0.72
"2346","O’Higgins",6303,"Chimbarongo",37696,18,NA,2020-04-30,0.74,0.71
"2347","O’Higgins",6303,"Chimbarongo",37696,19,NA,2020-05-07,0.85,0.63
"2348","O’Higgins",6303,"Chimbarongo",37696,20,NA,2020-05-14,0.62,0.49
"2349","O’Higgins",6303,"Chimbarongo",37696,21,0.2,2020-05-21,0.24,0.37
"2350","O’Higgins",6303,"Chimbarongo",37696,22,0.67,2020-05-28,0.36,0.29
"2351","O’Higgins",6303,"Chimbarongo",37696,23,0,2020-06-04,0.25,0.3
"2352","O’Higgins",6303,"Chimbarongo",37696,24,0.5,2020-06-11,0.27,0.26
"2353","O’Higgins",6304,"Lolol",7289,17,NA,2020-04-23,1,0.72
"2354","O’Higgins",6304,"Lolol",7289,18,NA,2020-04-30,0.74,0.71
"2355","O’Higgins",6304,"Lolol",7289,19,NA,2020-05-07,0.85,0.63
"2356","O’Higgins",6304,"Lolol",7289,20,0,2020-05-14,0.62,0.49
"2357","O’Higgins",6304,"Lolol",7289,21,NA,2020-05-21,0.24,0.37
"2358","O’Higgins",6304,"Lolol",7289,22,NA,2020-05-28,0.36,0.29
"2359","O’Higgins",6304,"Lolol",7289,23,0,2020-06-04,0.25,0.3
"2360","O’Higgins",6304,"Lolol",7289,24,0.33,2020-06-11,0.27,0.26
"2361","O’Higgins",6305,"Nancagua",19141,17,NA,2020-04-23,1,0.72
"2362","O’Higgins",6305,"Nancagua",19141,18,NA,2020-04-30,0.74,0.71
"2363","O’Higgins",6305,"Nancagua",19141,19,1,2020-05-07,0.85,0.63
"2364","O’Higgins",6305,"Nancagua",19141,20,1,2020-05-14,0.62,0.49
"2365","O’Higgins",6305,"Nancagua",19141,21,0,2020-05-21,0.24,0.37
"2366","O’Higgins",6305,"Nancagua",19141,22,1,2020-05-28,0.36,0.29
"2367","O’Higgins",6305,"Nancagua",19141,23,0,2020-06-04,0.25,0.3
"2368","O’Higgins",6305,"Nancagua",19141,24,0.56,2020-06-11,0.27,0.26
"2369","O’Higgins",6306,"Palmilla",13299,17,NA,2020-04-23,1,0.72
"2370","O’Higgins",6306,"Palmilla",13299,18,NA,2020-04-30,0.74,0.71
"2371","O’Higgins",6306,"Palmilla",13299,19,NA,2020-05-07,0.85,0.63
"2372","O’Higgins",6306,"Palmilla",13299,20,NA,2020-05-14,0.62,0.49
"2373","O’Higgins",6306,"Palmilla",13299,21,0.33,2020-05-21,0.24,0.37
"2374","O’Higgins",6306,"Palmilla",13299,22,NA,2020-05-28,0.36,0.29
"2375","O’Higgins",6306,"Palmilla",13299,23,NA,2020-06-04,0.25,0.3
"2376","O’Higgins",6306,"Palmilla",13299,24,0.25,2020-06-11,0.27,0.26
"2377","O’Higgins",6307,"Peralillo",11848,17,NA,2020-04-23,1,0.72
"2378","O’Higgins",6307,"Peralillo",11848,18,NA,2020-04-30,0.74,0.71
"2379","O’Higgins",6307,"Peralillo",11848,19,NA,2020-05-07,0.85,0.63
"2380","O’Higgins",6307,"Peralillo",11848,20,NA,2020-05-14,0.62,0.49
"2381","O’Higgins",6307,"Peralillo",11848,21,NA,2020-05-21,0.24,0.37
"2382","O’Higgins",6307,"Peralillo",11848,22,0,2020-05-28,0.36,0.29
"2383","O’Higgins",6307,"Peralillo",11848,23,0,2020-06-04,0.25,0.3
"2384","O’Higgins",6307,"Peralillo",11848,24,0.12,2020-06-11,0.27,0.26
"2385","O’Higgins",6308,"Placilla",9164,17,NA,2020-04-23,1,0.72
"2386","O’Higgins",6308,"Placilla",9164,18,NA,2020-04-30,0.74,0.71
"2387","O’Higgins",6308,"Placilla",9164,19,NA,2020-05-07,0.85,0.63
"2388","O’Higgins",6308,"Placilla",9164,20,0.5,2020-05-14,0.62,0.49
"2389","O’Higgins",6308,"Placilla",9164,21,0,2020-05-21,0.24,0.37
"2390","O’Higgins",6308,"Placilla",9164,22,1,2020-05-28,0.36,0.29
"2391","O’Higgins",6308,"Placilla",9164,23,0,2020-06-04,0.25,0.3
"2392","O’Higgins",6308,"Placilla",9164,24,0.25,2020-06-11,0.27,0.26
"2393","O’Higgins",6309,"Pumanque",3531,17,NA,2020-04-23,1,0.72
"2394","O’Higgins",6309,"Pumanque",3531,18,NA,2020-04-30,0.74,0.71
"2395","O’Higgins",6309,"Pumanque",3531,19,NA,2020-05-07,0.85,0.63
"2396","O’Higgins",6309,"Pumanque",3531,20,NA,2020-05-14,0.62,0.49
"2397","O’Higgins",6309,"Pumanque",3531,21,NA,2020-05-21,0.24,0.37
"2398","O’Higgins",6309,"Pumanque",3531,22,1,2020-05-28,0.36,0.29
"2399","O’Higgins",6309,"Pumanque",3531,23,NA,2020-06-04,0.25,0.3
"2400","O’Higgins",6309,"Pumanque",3531,24,1,2020-06-11,0.27,0.26
"2401","O’Higgins",6310,"Santa Cruz",41096,17,NA,2020-04-23,1,0.72
"2402","O’Higgins",6310,"Santa Cruz",41096,18,NA,2020-04-30,0.74,0.71
"2403","O’Higgins",6310,"Santa Cruz",41096,19,0,2020-05-07,0.85,0.63
"2404","O’Higgins",6310,"Santa Cruz",41096,20,1,2020-05-14,0.62,0.49
"2405","O’Higgins",6310,"Santa Cruz",41096,21,0,2020-05-21,0.24,0.37
"2406","O’Higgins",6310,"Santa Cruz",41096,22,0.5,2020-05-28,0.36,0.29
"2407","O’Higgins",6310,"Santa Cruz",41096,23,0.33,2020-06-04,0.25,0.3
"2408","O’Higgins",6310,"Santa Cruz",41096,24,0.36,2020-06-11,0.27,0.26
"2409","Tarapacá",1101,"Iquique",223463,17,0.59,2020-04-23,0.61,0.72
"2410","Tarapacá",1101,"Iquique",223463,18,0.66,2020-04-30,0.8,0.71
"2411","Tarapacá",1101,"Iquique",223463,19,0.69,2020-05-07,0.64,0.63
"2412","Tarapacá",1101,"Iquique",223463,20,0.74,2020-05-14,0.72,0.49
"2413","Tarapacá",1101,"Iquique",223463,21,0.71,2020-05-21,0.64,0.37
"2414","Tarapacá",1101,"Iquique",223463,22,0.54,2020-05-28,0.47,0.29
"2415","Tarapacá",1101,"Iquique",223463,23,0.61,2020-06-04,0.53,0.3
"2416","Tarapacá",1101,"Iquique",223463,24,0.6,2020-06-11,0.51,0.26
