"","region","codigo_comuna","comuna","poblacion","semana","new_cases_sint","new_cases","dia","oportunidad_comuna"
"354","Atacama",3301,"Vallenar",57009,20,1,1,2020-05-14,1
"355","Atacama",3301,"Vallenar",57009,21,1,2,2020-05-21,0.5
"356","Atacama",3301,"Vallenar",57009,22,5,6,2020-05-28,0.833333333333333
"357","Atacama",3301,"Vallenar",57009,23,13,15,2020-06-04,0.866666666666667
"358","Atacama",3302,"Alto del Carmen",5729,17,0,0,2020-04-23,NA
"359","Atacama",3302,"Alto del Carmen",5729,18,0,0,2020-04-30,NA
"360","Atacama",3302,"Alto del Carmen",5729,19,0,0,2020-05-07,NA
"361","Atacama",3302,"Alto del Carmen",5729,20,0,0,2020-05-14,NA
"362","Atacama",3302,"Alto del Carmen",5729,21,0,0,2020-05-21,NA
"363","Atacama",3302,"Alto del Carmen",5729,22,0,0,2020-05-28,NA
"364","Atacama",3302,"Alto del Carmen",5729,23,1,1,2020-06-04,1
"365","Atacama",3303,"Freirina",7681,17,0,1,2020-04-23,0
"366","Atacama",3303,"Freirina",7681,18,0,0,2020-04-30,NA
"367","Atacama",3303,"Freirina",7681,19,0,0,2020-05-07,NA
"368","Atacama",3303,"Freirina",7681,20,0,0,2020-05-14,NA
"369","Atacama",3303,"Freirina",7681,21,0,0,2020-05-21,NA
"370","Atacama",3303,"Freirina",7681,22,0,0,2020-05-28,NA
"371","Atacama",3303,"Freirina",7681,23,0,0,2020-06-04,NA
"372","Atacama",3304,"Huasco",11264,17,0,0,2020-04-23,NA
"373","Atacama",3304,"Huasco",11264,18,1,1,2020-04-30,1
"374","Atacama",3304,"Huasco",11264,19,0,0,2020-05-07,NA
"375","Atacama",3304,"Huasco",11264,20,0,0,2020-05-14,NA
"376","Atacama",3304,"Huasco",11264,21,0,0,2020-05-21,NA
"377","Atacama",3304,"Huasco",11264,22,0,0,2020-05-28,NA
"378","Atacama",3304,"Huasco",11264,23,1,3,2020-06-04,0.333333333333333
"379","Aysén",11101,"Coyhaique",61210,17,0,0,2020-04-23,NA
"380","Aysén",11101,"Coyhaique",61210,18,0,0,2020-04-30,NA
"381","Aysén",11101,"Coyhaique",61210,19,0,0,2020-05-07,NA
"382","Aysén",11101,"Coyhaique",61210,20,0,0,2020-05-14,NA
"383","Aysén",11101,"Coyhaique",61210,21,2,2,2020-05-21,1
"384","Aysén",11101,"Coyhaique",61210,22,1,1,2020-05-28,1
"385","Aysén",11101,"Coyhaique",61210,23,1,2,2020-06-04,0.5
"386","Aysén",11102,"Lago Verde",920,17,0,0,2020-04-23,NA
"387","Aysén",11102,"Lago Verde",920,18,0,0,2020-04-30,NA
"388","Aysén",11102,"Lago Verde",920,19,0,0,2020-05-07,NA
"389","Aysén",11102,"Lago Verde",920,20,0,0,2020-05-14,NA
"390","Aysén",11102,"Lago Verde",920,21,0,0,2020-05-21,NA
"391","Aysén",11102,"Lago Verde",920,22,0,0,2020-05-28,NA
"392","Aysén",11102,"Lago Verde",920,23,0,0,2020-06-04,NA
"393","Aysén",11201,"Aysén",25002,17,0,0,2020-04-23,NA
"394","Aysén",11201,"Aysén",25002,18,0,0,2020-04-30,NA
"395","Aysén",11201,"Aysén",25002,19,0,0,2020-05-07,NA
"396","Aysén",11201,"Aysén",25002,20,0,0,2020-05-14,NA
"397","Aysén",11201,"Aysén",25002,21,0,0,2020-05-21,NA
"398","Aysén",11201,"Aysén",25002,22,0,0,2020-05-28,NA
"399","Aysén",11201,"Aysén",25002,23,0,0,2020-06-04,NA
"400","Aysén",11202,"Cisnes",5828,17,0,0,2020-04-23,NA
"401","Aysén",11202,"Cisnes",5828,18,0,0,2020-04-30,NA
"402","Aysén",11202,"Cisnes",5828,19,0,0,2020-05-07,NA
"403","Aysén",11202,"Cisnes",5828,20,0,0,2020-05-14,NA
"404","Aysén",11202,"Cisnes",5828,21,0,0,2020-05-21,NA
"405","Aysén",11202,"Cisnes",5828,22,0,0,2020-05-28,NA
"406","Aysén",11202,"Cisnes",5828,23,0,0,2020-06-04,NA
"407","Aysén",11203,"Guaitecas",1599,17,0,0,2020-04-23,NA
"408","Aysén",11203,"Guaitecas",1599,18,0,0,2020-04-30,NA
"409","Aysén",11203,"Guaitecas",1599,19,0,0,2020-05-07,NA
"410","Aysén",11203,"Guaitecas",1599,20,0,0,2020-05-14,NA
"411","Aysén",11203,"Guaitecas",1599,21,0,0,2020-05-21,NA
"412","Aysén",11203,"Guaitecas",1599,22,0,0,2020-05-28,NA
"413","Aysén",11203,"Guaitecas",1599,23,0,0,2020-06-04,NA
"414","Aysén",11301,"Cochrane",3685,17,0,0,2020-04-23,NA
"415","Aysén",11301,"Cochrane",3685,18,0,0,2020-04-30,NA
"416","Aysén",11301,"Cochrane",3685,19,0,0,2020-05-07,NA
"417","Aysén",11301,"Cochrane",3685,20,0,0,2020-05-14,NA
"418","Aysén",11301,"Cochrane",3685,21,0,0,2020-05-21,NA
"419","Aysén",11301,"Cochrane",3685,22,0,0,2020-05-28,NA
"420","Aysén",11301,"Cochrane",3685,23,0,0,2020-06-04,NA
"421","Aysén",11302,"OHiggins",661,17,0,0,2020-04-23,NA
"422","Aysén",11302,"OHiggins",661,18,0,0,2020-04-30,NA
"423","Aysén",11302,"OHiggins",661,19,0,0,2020-05-07,NA
"424","Aysén",11302,"OHiggins",661,20,0,0,2020-05-14,NA
"425","Aysén",11302,"OHiggins",661,21,0,0,2020-05-21,NA
"426","Aysén",11302,"OHiggins",661,22,0,0,2020-05-28,NA
"427","Aysén",11302,"OHiggins",661,23,0,0,2020-06-04,NA
"428","Aysén",11303,"Tortel",572,17,0,0,2020-04-23,NA
"429","Aysén",11303,"Tortel",572,18,0,0,2020-04-30,NA
"430","Aysén",11303,"Tortel",572,19,0,0,2020-05-07,NA
"431","Aysén",11303,"Tortel",572,20,0,0,2020-05-14,NA
"432","Aysén",11303,"Tortel",572,21,0,0,2020-05-21,NA
"433","Aysén",11303,"Tortel",572,22,0,0,2020-05-28,NA
"434","Aysén",11303,"Tortel",572,23,0,0,2020-06-04,NA
"435","Aysén",11401,"Chile Chico",5121,17,0,0,2020-04-23,NA
"436","Aysén",11401,"Chile Chico",5121,18,0,0,2020-04-30,NA
"437","Aysén",11401,"Chile Chico",5121,19,0,0,2020-05-07,NA
"438","Aysén",11401,"Chile Chico",5121,20,0,0,2020-05-14,NA
"439","Aysén",11401,"Chile Chico",5121,21,0,0,2020-05-21,NA
"440","Aysén",11401,"Chile Chico",5121,22,0,0,2020-05-28,NA
"441","Aysén",11401,"Chile Chico",5121,23,0,0,2020-06-04,NA
"442","Aysén",11402,"Rio Ibanez",2699,17,0,0,2020-04-23,NA
"443","Aysén",11402,"Rio Ibanez",2699,18,0,0,2020-04-30,NA
"444","Aysén",11402,"Rio Ibanez",2699,19,0,0,2020-05-07,NA
"445","Aysén",11402,"Rio Ibanez",2699,20,0,0,2020-05-14,NA
"446","Aysén",11402,"Rio Ibanez",2699,21,0,0,2020-05-21,NA
"447","Aysén",11402,"Rio Ibanez",2699,22,0,0,2020-05-28,NA
"448","Aysén",11402,"Rio Ibanez",2699,23,0,0,2020-06-04,NA
"449","Biobío",8101,"Concepcion",238092,17,2,3,2020-04-23,0.666666666666667
"450","Biobío",8101,"Concepcion",238092,18,0,0,2020-04-30,NA
"451","Biobío",8101,"Concepcion",238092,19,12,12,2020-05-07,1
"452","Biobío",8101,"Concepcion",238092,20,5,7,2020-05-14,0.714285714285714
"453","Biobío",8101,"Concepcion",238092,21,23,27,2020-05-21,0.851851851851852
"454","Biobío",8101,"Concepcion",238092,22,31,37,2020-05-28,0.837837837837838
"455","Biobío",8101,"Concepcion",238092,23,22,30,2020-06-04,0.733333333333333
"456","Biobío",8102,"Coronel",125829,17,2,2,2020-04-23,1
"457","Biobío",8102,"Coronel",125829,18,0,1,2020-04-30,0
"458","Biobío",8102,"Coronel",125829,19,1,1,2020-05-07,1
"459","Biobío",8102,"Coronel",125829,20,5,7,2020-05-14,0.714285714285714
"460","Biobío",8102,"Coronel",125829,21,8,10,2020-05-21,0.8
"461","Biobío",8102,"Coronel",125829,22,39,48,2020-05-28,0.8125
"462","Biobío",8102,"Coronel",125829,23,11,20,2020-06-04,0.55
"463","Biobío",8103,"Chiguayante",91180,17,1,1,2020-04-23,1
"464","Biobío",8103,"Chiguayante",91180,18,3,8,2020-04-30,0.375
"465","Biobío",8103,"Chiguayante",91180,19,3,4,2020-05-07,0.75
"466","Biobío",8103,"Chiguayante",91180,20,3,7,2020-05-14,0.428571428571429
"467","Biobío",8103,"Chiguayante",91180,21,0,1,2020-05-21,0
"468","Biobío",8103,"Chiguayante",91180,22,10,11,2020-05-28,0.909090909090909
"469","Biobío",8103,"Chiguayante",91180,23,7,7,2020-06-04,1
"470","Biobío",8104,"Florida",11841,17,0,0,2020-04-23,NA
"471","Biobío",8104,"Florida",11841,18,0,0,2020-04-30,NA
"472","Biobío",8104,"Florida",11841,19,0,0,2020-05-07,NA
"473","Biobío",8104,"Florida",11841,20,0,0,2020-05-14,NA
"474","Biobío",8104,"Florida",11841,21,0,0,2020-05-21,NA
"475","Biobío",8104,"Florida",11841,22,0,0,2020-05-28,NA
"476","Biobío",8104,"Florida",11841,23,0,0,2020-06-04,NA
"477","Biobío",8105,"Hualqui",26201,17,0,0,2020-04-23,NA
"478","Biobío",8105,"Hualqui",26201,18,0,0,2020-04-30,NA
"479","Biobío",8105,"Hualqui",26201,19,1,1,2020-05-07,1
"480","Biobío",8105,"Hualqui",26201,20,2,2,2020-05-14,1
"481","Biobío",8105,"Hualqui",26201,21,5,6,2020-05-21,0.833333333333333
"482","Biobío",8105,"Hualqui",26201,22,1,1,2020-05-28,1
"483","Biobío",8105,"Hualqui",26201,23,3,4,2020-06-04,0.75
"484","Biobío",8106,"Lota",45750,17,0,0,2020-04-23,NA
"485","Biobío",8106,"Lota",45750,18,1,1,2020-04-30,1
"486","Biobío",8106,"Lota",45750,19,4,4,2020-05-07,1
"487","Biobío",8106,"Lota",45750,20,5,9,2020-05-14,0.555555555555556
"488","Biobío",8106,"Lota",45750,21,2,3,2020-05-21,0.666666666666667
"489","Biobío",8106,"Lota",45750,22,9,10,2020-05-28,0.9
"490","Biobío",8106,"Lota",45750,23,7,9,2020-06-04,0.777777777777778
"491","Biobío",8107,"Penco",49865,17,0,1,2020-04-23,0
"492","Biobío",8107,"Penco",49865,18,1,1,2020-04-30,1
"493","Biobío",8107,"Penco",49865,19,1,1,2020-05-07,1
"494","Biobío",8107,"Penco",49865,20,1,1,2020-05-14,1
"495","Biobío",8107,"Penco",49865,21,2,2,2020-05-21,1
"496","Biobío",8107,"Penco",49865,22,3,4,2020-05-28,0.75
"497","Biobío",8107,"Penco",49865,23,14,18,2020-06-04,0.777777777777778
"498","Biobío",8108,"San Pedro de la Paz",145906,17,0,0,2020-04-23,NA
"499","Biobío",8108,"San Pedro de la Paz",145906,18,2,6,2020-04-30,0.333333333333333
"500","Biobío",8108,"San Pedro de la Paz",145906,19,3,3,2020-05-07,1
"501","Biobío",8108,"San Pedro de la Paz",145906,20,2,2,2020-05-14,1
"502","Biobío",8108,"San Pedro de la Paz",145906,21,13,14,2020-05-21,0.928571428571429
"503","Biobío",8108,"San Pedro de la Paz",145906,22,11,14,2020-05-28,0.785714285714286
"504","Biobío",8108,"San Pedro de la Paz",145906,23,13,20,2020-06-04,0.65
"505","Biobío",8109,"Santa Juana",14779,17,0,0,2020-04-23,NA
"506","Biobío",8109,"Santa Juana",14779,18,0,0,2020-04-30,NA
"507","Biobío",8109,"Santa Juana",14779,19,0,0,2020-05-07,NA
"508","Biobío",8109,"Santa Juana",14779,20,0,0,2020-05-14,NA
"509","Biobío",8109,"Santa Juana",14779,21,0,0,2020-05-21,NA
"510","Biobío",8109,"Santa Juana",14779,22,1,1,2020-05-28,1
"511","Biobío",8109,"Santa Juana",14779,23,4,4,2020-06-04,1
"512","Biobío",8110,"Talcahuano",158345,17,5,5,2020-04-23,1
"513","Biobío",8110,"Talcahuano",158345,18,12,6,2020-04-30,NA
"514","Biobío",8110,"Talcahuano",158345,19,8,9,2020-05-07,0.888888888888889
"515","Biobío",8110,"Talcahuano",158345,20,6,7,2020-05-14,0.857142857142857
"516","Biobío",8110,"Talcahuano",158345,21,5,6,2020-05-21,0.833333333333333
"517","Biobío",8110,"Talcahuano",158345,22,12,17,2020-05-28,0.705882352941177
"518","Biobío",8110,"Talcahuano",158345,23,8,18,2020-06-04,0.444444444444444
"519","Biobío",8111,"Tome",58729,17,0,0,2020-04-23,NA
"520","Biobío",8111,"Tome",58729,18,0,0,2020-04-30,NA
"521","Biobío",8111,"Tome",58729,19,11,13,2020-05-07,0.846153846153846
"522","Biobío",8111,"Tome",58729,20,2,4,2020-05-14,0.5
"523","Biobío",8111,"Tome",58729,21,1,2,2020-05-21,0.5
"524","Biobío",8111,"Tome",58729,22,3,6,2020-05-28,0.5
"525","Biobío",8111,"Tome",58729,23,10,11,2020-06-04,0.909090909090909
"526","Biobío",8112,"Hualpen",97273,17,1,1,2020-04-23,1
"527","Biobío",8112,"Hualpen",97273,18,2,12,2020-04-30,0.166666666666667
"528","Biobío",8112,"Hualpen",97273,19,2,3,2020-05-07,0.666666666666667
"529","Biobío",8112,"Hualpen",97273,20,2,3,2020-05-14,0.666666666666667
"530","Biobío",8112,"Hualpen",97273,21,3,4,2020-05-21,0.75
"531","Biobío",8112,"Hualpen",97273,22,6,7,2020-05-28,0.857142857142857
"532","Biobío",8112,"Hualpen",97273,23,3,9,2020-06-04,0.333333333333333
"533","Biobío",8201,"Lebu",27100,17,0,0,2020-04-23,NA
"534","Biobío",8201,"Lebu",27100,18,0,0,2020-04-30,NA
"535","Biobío",8201,"Lebu",27100,19,1,2,2020-05-07,0.5
"536","Biobío",8201,"Lebu",27100,20,0,0,2020-05-14,NA
"537","Biobío",8201,"Lebu",27100,21,0,0,2020-05-21,NA
"538","Biobío",8201,"Lebu",27100,22,1,1,2020-05-28,1
"539","Biobío",8201,"Lebu",27100,23,1,5,2020-06-04,0.2
"540","Biobío",8202,"Arauco",38679,17,0,0,2020-04-23,NA
"541","Biobío",8202,"Arauco",38679,18,0,0,2020-04-30,NA
"542","Biobío",8202,"Arauco",38679,19,3,4,2020-05-07,0.75
"543","Biobío",8202,"Arauco",38679,20,3,3,2020-05-14,1
"544","Biobío",8202,"Arauco",38679,21,6,6,2020-05-21,1
"545","Biobío",8202,"Arauco",38679,22,17,19,2020-05-28,0.894736842105263
"546","Biobío",8202,"Arauco",38679,23,7,7,2020-06-04,1
"547","Biobío",8203,"Canete",37003,17,0,0,2020-04-23,NA
"548","Biobío",8203,"Canete",37003,18,0,0,2020-04-30,NA
"549","Biobío",8203,"Canete",37003,19,-1,0,2020-05-07,NA
"550","Biobío",8203,"Canete",37003,20,0,0,2020-05-14,NA
"551","Biobío",8203,"Canete",37003,21,5,6,2020-05-21,0.833333333333333
"552","Biobío",8203,"Canete",37003,22,3,3,2020-05-28,1
"553","Biobío",8203,"Canete",37003,23,5,5,2020-06-04,1
"554","Biobío",8204,"Contulmo",6330,17,0,0,2020-04-23,NA
"555","Biobío",8204,"Contulmo",6330,18,0,0,2020-04-30,NA
"556","Biobío",8204,"Contulmo",6330,19,0,0,2020-05-07,NA
"557","Biobío",8204,"Contulmo",6330,20,0,0,2020-05-14,NA
"558","Biobío",8204,"Contulmo",6330,21,0,0,2020-05-21,NA
"559","Biobío",8204,"Contulmo",6330,22,0,0,2020-05-28,NA
"560","Biobío",8204,"Contulmo",6330,23,0,0,2020-06-04,NA
"561","Biobío",8205,"Curanilahue",33892,17,0,0,2020-04-23,NA
"562","Biobío",8205,"Curanilahue",33892,18,0,0,2020-04-30,NA
"563","Biobío",8205,"Curanilahue",33892,19,0,0,2020-05-07,NA
"564","Biobío",8205,"Curanilahue",33892,20,0,1,2020-05-14,0
"565","Biobío",8205,"Curanilahue",33892,21,0,0,2020-05-21,NA
"566","Biobío",8205,"Curanilahue",33892,22,0,1,2020-05-28,0
"567","Biobío",8205,"Curanilahue",33892,23,2,5,2020-06-04,0.4
"568","Biobío",8206,"Los Alamos",22524,17,0,0,2020-04-23,NA
"569","Biobío",8206,"Los Alamos",22524,18,0,0,2020-04-30,NA
"570","Biobío",8206,"Los Alamos",22524,19,0,0,2020-05-07,NA
"571","Biobío",8206,"Los Alamos",22524,20,0,0,2020-05-14,NA
"572","Biobío",8206,"Los Alamos",22524,21,0,1,2020-05-21,0
"573","Biobío",8206,"Los Alamos",22524,22,0,0,2020-05-28,NA
"574","Biobío",8206,"Los Alamos",22524,23,0,0,2020-06-04,NA
"575","Biobío",8207,"Tirua",11019,17,0,0,2020-04-23,NA
"576","Biobío",8207,"Tirua",11019,18,0,0,2020-04-30,NA
"577","Biobío",8207,"Tirua",11019,19,0,0,2020-05-07,NA
"578","Biobío",8207,"Tirua",11019,20,0,0,2020-05-14,NA
"579","Biobío",8207,"Tirua",11019,21,0,0,2020-05-21,NA
"580","Biobío",8207,"Tirua",11019,22,0,0,2020-05-28,NA
"581","Biobío",8207,"Tirua",11019,23,0,0,2020-06-04,NA
"582","Biobío",8301,"Los Angeles",218515,17,0,0,2020-04-23,NA
"583","Biobío",8301,"Los Angeles",218515,18,0,0,2020-04-30,NA
"584","Biobío",8301,"Los Angeles",218515,19,10,12,2020-05-07,0.833333333333333
"585","Biobío",8301,"Los Angeles",218515,20,19,25,2020-05-14,0.76
"586","Biobío",8301,"Los Angeles",218515,21,21,23,2020-05-21,0.91304347826087
"587","Biobío",8301,"Los Angeles",218515,22,15,28,2020-05-28,0.535714285714286
"588","Biobío",8301,"Los Angeles",218515,23,17,32,2020-06-04,0.53125
"589","Biobío",8302,"Antuco",4306,17,0,0,2020-04-23,NA
"590","Biobío",8302,"Antuco",4306,18,0,0,2020-04-30,NA
"591","Biobío",8302,"Antuco",4306,19,1,1,2020-05-07,1
"592","Biobío",8302,"Antuco",4306,20,1,1,2020-05-14,1
"593","Biobío",8302,"Antuco",4306,21,0,0,2020-05-21,NA
"594","Biobío",8302,"Antuco",4306,22,2,2,2020-05-28,1
"595","Biobío",8302,"Antuco",4306,23,1,1,2020-06-04,1
"596","Biobío",8303,"Cabrero",30725,17,0,2,2020-04-23,0
"597","Biobío",8303,"Cabrero",30725,18,0,0,2020-04-30,NA
"598","Biobío",8303,"Cabrero",30725,19,0,0,2020-05-07,NA
"599","Biobío",8303,"Cabrero",30725,20,1,1,2020-05-14,1
"600","Biobío",8303,"Cabrero",30725,21,0,0,2020-05-21,NA
"601","Biobío",8303,"Cabrero",30725,22,2,2,2020-05-28,1
"602","Biobío",8303,"Cabrero",30725,23,3,4,2020-06-04,0.75
"603","Biobío",8304,"Laja",23873,17,2,2,2020-04-23,1
"604","Biobío",8304,"Laja",23873,18,0,0,2020-04-30,NA
"605","Biobío",8304,"Laja",23873,19,8,9,2020-05-07,0.888888888888889
"606","Biobío",8304,"Laja",23873,20,8,9,2020-05-14,0.888888888888889
"607","Biobío",8304,"Laja",23873,21,3,3,2020-05-21,1
"608","Biobío",8304,"Laja",23873,22,2,3,2020-05-28,0.666666666666667
"609","Biobío",8304,"Laja",23873,23,0,0,2020-06-04,NA
"610","Biobío",8305,"Mulchen",31041,17,0,0,2020-04-23,NA
"611","Biobío",8305,"Mulchen",31041,18,1,1,2020-04-30,1
"612","Biobío",8305,"Mulchen",31041,19,1,2,2020-05-07,0.5
"613","Biobío",8305,"Mulchen",31041,20,1,1,2020-05-14,1
"614","Biobío",8305,"Mulchen",31041,21,0,0,2020-05-21,NA
"615","Biobío",8305,"Mulchen",31041,22,6,6,2020-05-28,1
"616","Biobío",8305,"Mulchen",31041,23,0,2,2020-06-04,0
"617","Biobío",8306,"Nacimiento",27944,17,0,0,2020-04-23,NA
"618","Biobío",8306,"Nacimiento",27944,18,2,2,2020-04-30,1
"619","Biobío",8306,"Nacimiento",27944,19,3,4,2020-05-07,0.75
"620","Biobío",8306,"Nacimiento",27944,20,2,3,2020-05-14,0.666666666666667
"621","Biobío",8306,"Nacimiento",27944,21,4,4,2020-05-21,1
"622","Biobío",8306,"Nacimiento",27944,22,2,2,2020-05-28,1
"623","Biobío",8306,"Nacimiento",27944,23,1,4,2020-06-04,0.25
"624","Biobío",8307,"Negrete",10429,17,0,0,2020-04-23,NA
"625","Biobío",8307,"Negrete",10429,18,0,0,2020-04-30,NA
"626","Biobío",8307,"Negrete",10429,19,3,3,2020-05-07,1
"627","Biobío",8307,"Negrete",10429,20,6,7,2020-05-14,0.857142857142857
"628","Biobío",8307,"Negrete",10429,21,1,2,2020-05-21,0.5
"629","Biobío",8307,"Negrete",10429,22,7,9,2020-05-28,0.777777777777778
"630","Biobío",8307,"Negrete",10429,23,4,4,2020-06-04,1
"631","Biobío",8308,"Quilaco",4179,17,0,0,2020-04-23,NA
"632","Biobío",8308,"Quilaco",4179,18,0,0,2020-04-30,NA
"633","Biobío",8308,"Quilaco",4179,19,0,0,2020-05-07,NA
"634","Biobío",8308,"Quilaco",4179,20,0,0,2020-05-14,NA
"635","Biobío",8308,"Quilaco",4179,21,0,0,2020-05-21,NA
"636","Biobío",8308,"Quilaco",4179,22,0,0,2020-05-28,NA
"637","Biobío",8308,"Quilaco",4179,23,1,2,2020-06-04,0.5
"638","Biobío",8309,"Quilleco",10032,17,0,0,2020-04-23,NA
"639","Biobío",8309,"Quilleco",10032,18,0,0,2020-04-30,NA
"640","Biobío",8309,"Quilleco",10032,19,0,0,2020-05-07,NA
"641","Biobío",8309,"Quilleco",10032,20,0,0,2020-05-14,NA
"642","Biobío",8309,"Quilleco",10032,21,1,1,2020-05-21,1
"643","Biobío",8309,"Quilleco",10032,22,1,1,2020-05-28,1
"644","Biobío",8309,"Quilleco",10032,23,2,2,2020-06-04,1
"645","Biobío",8310,"San Rosendo",3611,17,0,0,2020-04-23,NA
"646","Biobío",8310,"San Rosendo",3611,18,0,0,2020-04-30,NA
"647","Biobío",8310,"San Rosendo",3611,19,0,0,2020-05-07,NA
"648","Biobío",8310,"San Rosendo",3611,20,1,2,2020-05-14,0.5
"649","Biobío",8310,"San Rosendo",3611,21,0,0,2020-05-21,NA
"650","Biobío",8310,"San Rosendo",3611,22,0,0,2020-05-28,NA
"651","Biobío",8310,"San Rosendo",3611,23,2,2,2020-06-04,1
"652","Biobío",8311,"Santa Barbara",14592,17,0,0,2020-04-23,NA
"653","Biobío",8311,"Santa Barbara",14592,18,0,0,2020-04-30,NA
"654","Biobío",8311,"Santa Barbara",14592,19,0,0,2020-05-07,NA
"655","Biobío",8311,"Santa Barbara",14592,20,5,6,2020-05-14,0.833333333333333
"656","Biobío",8311,"Santa Barbara",14592,21,3,4,2020-05-21,0.75
"657","Biobío",8311,"Santa Barbara",14592,22,7,8,2020-05-28,0.875
"658","Biobío",8311,"Santa Barbara",14592,23,3,3,2020-06-04,1
"659","Biobío",8312,"Tucapel",15205,17,0,0,2020-04-23,NA
"660","Biobío",8312,"Tucapel",15205,18,0,0,2020-04-30,NA
"661","Biobío",8312,"Tucapel",15205,19,0,0,2020-05-07,NA
"662","Biobío",8312,"Tucapel",15205,20,3,3,2020-05-14,1
"663","Biobío",8312,"Tucapel",15205,21,3,3,2020-05-21,1
"664","Biobío",8312,"Tucapel",15205,22,2,4,2020-05-28,0.5
"665","Biobío",8312,"Tucapel",15205,23,9,11,2020-06-04,0.818181818181818
"666","Biobío",8313,"Yumbel",22132,17,0,0,2020-04-23,NA
"667","Biobío",8313,"Yumbel",22132,18,1,1,2020-04-30,1
"668","Biobío",8313,"Yumbel",22132,19,3,4,2020-05-07,0.75
"669","Biobío",8313,"Yumbel",22132,20,0,0,2020-05-14,NA
"670","Biobío",8313,"Yumbel",22132,21,3,5,2020-05-21,0.6
"671","Biobío",8313,"Yumbel",22132,22,3,3,2020-05-28,1
"672","Biobío",8313,"Yumbel",22132,23,0,3,2020-06-04,0
"673","Biobío",8314,"Alto Biobio",6775,17,0,0,2020-04-23,NA
"674","Biobío",8314,"Alto Biobio",6775,18,0,0,2020-04-30,NA
"675","Biobío",8314,"Alto Biobio",6775,19,0,0,2020-05-07,NA
"676","Biobío",8314,"Alto Biobio",6775,20,0,0,2020-05-14,NA
"677","Biobío",8314,"Alto Biobio",6775,21,10,16,2020-05-21,0.625
"678","Biobío",8314,"Alto Biobio",6775,22,31,43,2020-05-28,0.720930232558139
"679","Biobío",8314,"Alto Biobio",6775,23,18,22,2020-06-04,0.818181818181818
"680","Coquimbo",4101,"La Serena",249656,17,1,1,2020-04-23,1
"681","Coquimbo",4101,"La Serena",249656,18,6,7,2020-04-30,0.857142857142857
"682","Coquimbo",4101,"La Serena",249656,19,4,7,2020-05-07,0.571428571428571
"683","Coquimbo",4101,"La Serena",249656,20,4,6,2020-05-14,0.666666666666667
"684","Coquimbo",4101,"La Serena",249656,21,4,28,2020-05-21,0.142857142857143
"685","Coquimbo",4101,"La Serena",249656,22,16,41,2020-05-28,0.390243902439024
"686","Coquimbo",4101,"La Serena",249656,23,19,55,2020-06-04,0.345454545454545
"687","Coquimbo",4102,"Coquimbo",256735,17,2,2,2020-04-23,1
"688","Coquimbo",4102,"Coquimbo",256735,18,2,2,2020-04-30,1
"689","Coquimbo",4102,"Coquimbo",256735,19,2,3,2020-05-07,0.666666666666667
"690","Coquimbo",4102,"Coquimbo",256735,20,3,7,2020-05-14,0.428571428571429
"691","Coquimbo",4102,"Coquimbo",256735,21,2,7,2020-05-21,0.285714285714286
"692","Coquimbo",4102,"Coquimbo",256735,22,6,10,2020-05-28,0.6
"693","Coquimbo",4102,"Coquimbo",256735,23,15,82,2020-06-04,0.182926829268293
"694","Coquimbo",4103,"Andacollo",11791,17,0,0,2020-04-23,NA
"695","Coquimbo",4103,"Andacollo",11791,18,2,2,2020-04-30,1
"696","Coquimbo",4103,"Andacollo",11791,19,0,0,2020-05-07,NA
"697","Coquimbo",4103,"Andacollo",11791,20,0,0,2020-05-14,NA
"698","Coquimbo",4103,"Andacollo",11791,21,0,0,2020-05-21,NA
"699","Coquimbo",4103,"Andacollo",11791,22,0,0,2020-05-28,NA
"700","Coquimbo",4103,"Andacollo",11791,23,1,2,2020-06-04,0.5
"701","Coquimbo",4104,"La Higuera",4450,17,0,0,2020-04-23,NA
"702","Coquimbo",4104,"La Higuera",4450,18,0,0,2020-04-30,NA
"703","Coquimbo",4104,"La Higuera",4450,19,0,0,2020-05-07,NA
"704","Coquimbo",4104,"La Higuera",4450,20,0,0,2020-05-14,NA
"705","Coquimbo",4104,"La Higuera",4450,21,0,0,2020-05-21,NA
"706","Coquimbo",4104,"La Higuera",4450,22,1,1,2020-05-28,1
"707","Coquimbo",4104,"La Higuera",4450,23,0,0,2020-06-04,NA
"708","Coquimbo",4105,"Paiguano",4675,17,0,0,2020-04-23,NA
"709","Coquimbo",4105,"Paiguano",4675,18,0,0,2020-04-30,NA
"710","Coquimbo",4105,"Paiguano",4675,19,0,0,2020-05-07,NA
"711","Coquimbo",4105,"Paiguano",4675,20,0,0,2020-05-14,NA
"712","Coquimbo",4105,"Paiguano",4675,21,0,0,2020-05-21,NA
"713","Coquimbo",4105,"Paiguano",4675,22,1,2,2020-05-28,0.5
"714","Coquimbo",4105,"Paiguano",4675,23,0,1,2020-06-04,0
"715","Coquimbo",4106,"Vicuna",29741,17,0,0,2020-04-23,NA
"716","Coquimbo",4106,"Vicuna",29741,18,0,1,2020-04-30,0
"717","Coquimbo",4106,"Vicuna",29741,19,1,1,2020-05-07,1
"718","Coquimbo",4106,"Vicuna",29741,20,1,2,2020-05-14,0.5
"719","Coquimbo",4106,"Vicuna",29741,21,1,2,2020-05-21,0.5
"720","Coquimbo",4106,"Vicuna",29741,22,0,0,2020-05-28,NA
