"","comuna","region","codigo_comuna","oportunidad_comuna","oportunidad_region","oportunidad_pais","semana","dia"
"7287","Pelluhue","Maule",7203,NA,0.72752808988764,0.604288499025341,38,2020-09-16
"7288","Pencahue","Maule",7107,0.8,0.72752808988764,0.604288499025341,38,2020-09-16
"7289","Rauco","Maule",7305,1,0.72752808988764,0.604288499025341,38,2020-09-16
"7290","Retiro","Maule",7405,NA,0.72752808988764,0.604288499025341,38,2020-09-16
"7291","Rio Claro","Maule",7108,1,0.72752808988764,0.604288499025341,38,2020-09-16
"7292","Romeral","Maule",7306,0.875,0.72752808988764,0.604288499025341,38,2020-09-16
"7293","Sagrada Familia","Maule",7307,1,0.72752808988764,0.604288499025341,38,2020-09-16
"7294","San Clemente","Maule",7109,0.631578947368421,0.72752808988764,0.604288499025341,38,2020-09-16
"7295","San Javier","Maule",7406,0.590909090909091,0.72752808988764,0.604288499025341,38,2020-09-16
"7296","San Rafael","Maule",7110,0.714285714285714,0.72752808988764,0.604288499025341,38,2020-09-16
"7297","Talca","Maule",7101,0.702702702702703,0.72752808988764,0.604288499025341,38,2020-09-16
"7298","Teno","Maule",7308,1,0.72752808988764,0.604288499025341,38,2020-09-16
"7299","Vichuquen","Maule",7309,1,0.72752808988764,0.604288499025341,38,2020-09-16
"7300","Villa Alegre","Maule",7407,0.5,0.72752808988764,0.604288499025341,38,2020-09-16
"7301","Yerbas Buenas","Maule",7408,0.6,0.72752808988764,0.604288499025341,38,2020-09-16
"7302","Desconocido Maule","Maule",0,NA,0.72752808988764,0.604288499025341,38,2020-09-16
"7303","Alhue","Metropolitana",13502,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7304","Buin","Metropolitana",13402,0.730769230769231,0.678435114503817,0.604288499025341,38,2020-09-16
"7305","Calera de Tango","Metropolitana",13403,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7306","Cerrillos","Metropolitana",13102,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7307","Cerro Navia","Metropolitana",13103,0.782608695652174,0.678435114503817,0.604288499025341,38,2020-09-16
"7308","Colina","Metropolitana",13301,0.444444444444444,0.678435114503817,0.604288499025341,38,2020-09-16
"7309","Conchali","Metropolitana",13104,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7310","Curacavi","Metropolitana",13503,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7311","El Bosque","Metropolitana",13105,0.625,0.678435114503817,0.604288499025341,38,2020-09-16
"7312","El Monte","Metropolitana",13602,0,0.678435114503817,0.604288499025341,38,2020-09-16
"7313","Estacion Central","Metropolitana",13106,0.769230769230769,0.678435114503817,0.604288499025341,38,2020-09-16
"7314","Huechuraba","Metropolitana",13107,0.642857142857143,0.678435114503817,0.604288499025341,38,2020-09-16
"7315","Independencia","Metropolitana",13108,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7316","Isla de Maipo","Metropolitana",13603,0.5,0.678435114503817,0.604288499025341,38,2020-09-16
"7317","La Cisterna","Metropolitana",13109,0.642857142857143,0.678435114503817,0.604288499025341,38,2020-09-16
"7318","La Florida","Metropolitana",13110,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7319","La Granja","Metropolitana",13111,0.642857142857143,0.678435114503817,0.604288499025341,38,2020-09-16
"7320","La Pintana","Metropolitana",13112,0.619047619047619,0.678435114503817,0.604288499025341,38,2020-09-16
"7321","La Reina","Metropolitana",13113,0.428571428571429,0.678435114503817,0.604288499025341,38,2020-09-16
"7322","Lampa","Metropolitana",13302,0.6875,0.678435114503817,0.604288499025341,38,2020-09-16
"7323","Las Condes","Metropolitana",13114,0.793103448275862,0.678435114503817,0.604288499025341,38,2020-09-16
"7324","Lo Barnechea","Metropolitana",13115,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7325","Lo Espejo","Metropolitana",13116,0.65,0.678435114503817,0.604288499025341,38,2020-09-16
"7326","Lo Prado","Metropolitana",13117,0.785714285714286,0.678435114503817,0.604288499025341,38,2020-09-16
"7327","Macul","Metropolitana",13118,0.882352941176471,0.678435114503817,0.604288499025341,38,2020-09-16
"7328","Maipu","Metropolitana",13119,0.74390243902439,0.678435114503817,0.604288499025341,38,2020-09-16
"7329","Maria Pinto","Metropolitana",13504,NA,0.678435114503817,0.604288499025341,38,2020-09-16
"7330","Melipilla","Metropolitana",13501,0.5,0.678435114503817,0.604288499025341,38,2020-09-16
"7331","Nunoa","Metropolitana",13120,0.333333333333333,0.678435114503817,0.604288499025341,38,2020-09-16
"7332","Padre Hurtado","Metropolitana",13604,0.555555555555556,0.678435114503817,0.604288499025341,38,2020-09-16
"7333","Paine","Metropolitana",13404,0.586206896551724,0.678435114503817,0.604288499025341,38,2020-09-16
"7334","Pedro Aguirre Cerda","Metropolitana",13121,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7335","Penaflor","Metropolitana",13605,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7336","Penalolen","Metropolitana",13122,0.576923076923077,0.678435114503817,0.604288499025341,38,2020-09-16
"7337","Pirque","Metropolitana",13202,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7338","Providencia","Metropolitana",13123,0.7,0.678435114503817,0.604288499025341,38,2020-09-16
"7339","Pudahuel","Metropolitana",13124,0.769230769230769,0.678435114503817,0.604288499025341,38,2020-09-16
"7340","Puente Alto","Metropolitana",13201,0.619718309859155,0.678435114503817,0.604288499025341,38,2020-09-16
"7341","Quilicura","Metropolitana",13125,0.576923076923077,0.678435114503817,0.604288499025341,38,2020-09-16
"7342","Quinta Normal","Metropolitana",13126,0.888888888888889,0.678435114503817,0.604288499025341,38,2020-09-16
"7343","Recoleta","Metropolitana",13127,0.833333333333333,0.678435114503817,0.604288499025341,38,2020-09-16
"7344","Renca","Metropolitana",13128,0.734265734265734,0.678435114503817,0.604288499025341,38,2020-09-16
"7345","San Bernardo","Metropolitana",13401,0.65,0.678435114503817,0.604288499025341,38,2020-09-16
"7346","San Joaquin","Metropolitana",13129,0.857142857142857,0.678435114503817,0.604288499025341,38,2020-09-16
"7347","San Jose de Maipo","Metropolitana",13203,0,0.678435114503817,0.604288499025341,38,2020-09-16
"7348","San Miguel","Metropolitana",13130,0.611111111111111,0.678435114503817,0.604288499025341,38,2020-09-16
"7349","San Pedro","Metropolitana",13505,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7350","San Ramon","Metropolitana",13131,0.538461538461538,0.678435114503817,0.604288499025341,38,2020-09-16
"7351","Santiago","Metropolitana",13101,0.676470588235294,0.678435114503817,0.604288499025341,38,2020-09-16
"7352","Talagante","Metropolitana",13601,0.666666666666667,0.678435114503817,0.604288499025341,38,2020-09-16
"7353","Tiltil","Metropolitana",13303,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7354","Vitacura","Metropolitana",13132,1,0.678435114503817,0.604288499025341,38,2020-09-16
"7355","Desconocido Metropolitana","Metropolitana",0,NA,0.678435114503817,0.604288499025341,38,2020-09-16
"7356","Chepica","O’Higgins",6302,0.25,0.56656346749226,0.604288499025341,38,2020-09-16
"7357","Chimbarongo","O’Higgins",6303,0,0.56656346749226,0.604288499025341,38,2020-09-16
"7358","Codegua","O’Higgins",6102,0.857142857142857,0.56656346749226,0.604288499025341,38,2020-09-16
"7359","Coinco","O’Higgins",6103,1,0.56656346749226,0.604288499025341,38,2020-09-16
"7360","Coltauco","O’Higgins",6104,0.5,0.56656346749226,0.604288499025341,38,2020-09-16
"7361","Donihue","O’Higgins",6105,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7362","Graneros","O’Higgins",6106,0.692307692307692,0.56656346749226,0.604288499025341,38,2020-09-16
"7363","La Estrella","O’Higgins",6202,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7364","Las Cabras","O’Higgins",6107,0.5,0.56656346749226,0.604288499025341,38,2020-09-16
"7365","Litueche","O’Higgins",6203,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7366","Lolol","O’Higgins",6304,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7367","Machali","O’Higgins",6108,0.285714285714286,0.56656346749226,0.604288499025341,38,2020-09-16
"7368","Malloa","O’Higgins",6109,1,0.56656346749226,0.604288499025341,38,2020-09-16
"7369","Marchihue","O’Higgins",6204,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7370","Mostazal","O’Higgins",6110,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7371","Nancagua","O’Higgins",6305,0.5,0.56656346749226,0.604288499025341,38,2020-09-16
"7372","Navidad","O’Higgins",6205,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7373","Olivar","O’Higgins",6111,0.5,0.56656346749226,0.604288499025341,38,2020-09-16
"7374","Palmilla","O’Higgins",6306,1,0.56656346749226,0.604288499025341,38,2020-09-16
"7375","Paredones","O’Higgins",6206,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7376","Peralillo","O’Higgins",6307,0.75,0.56656346749226,0.604288499025341,38,2020-09-16
"7377","Peumo","O’Higgins",6112,0.705882352941177,0.56656346749226,0.604288499025341,38,2020-09-16
"7378","Pichidegua","O’Higgins",6113,0.6,0.56656346749226,0.604288499025341,38,2020-09-16
"7379","Pichilemu","O’Higgins",6201,1,0.56656346749226,0.604288499025341,38,2020-09-16
"7380","Placilla","O’Higgins",6308,0.4,0.56656346749226,0.604288499025341,38,2020-09-16
"7381","Pumanque","O’Higgins",6309,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7382","Quinta de Tilcoco","O’Higgins",6114,0,0.56656346749226,0.604288499025341,38,2020-09-16
"7383","Rancagua","O’Higgins",6101,0.635514018691589,0.56656346749226,0.604288499025341,38,2020-09-16
"7384","Rengo","O’Higgins",6115,0.833333333333333,0.56656346749226,0.604288499025341,38,2020-09-16
"7385","Requinoa","O’Higgins",6116,0.666666666666667,0.56656346749226,0.604288499025341,38,2020-09-16
"7386","San Fernando","O’Higgins",6301,0.456521739130435,0.56656346749226,0.604288499025341,38,2020-09-16
"7387","San Vicente","O’Higgins",6117,0.678571428571429,0.56656346749226,0.604288499025341,38,2020-09-16
"7388","Santa Cruz","O’Higgins",6310,0.277777777777778,0.56656346749226,0.604288499025341,38,2020-09-16
"7389","Desconocido O’Higgins","O’Higgins",0,NA,0.56656346749226,0.604288499025341,38,2020-09-16
"7390","Alto Hospicio","Tarapacá",1107,0.625,0.354838709677419,0.604288499025341,38,2020-09-16
"7391","Camina","Tarapacá",1402,NA,0.354838709677419,0.604288499025341,38,2020-09-16
"7392","Colchane","Tarapacá",1403,NA,0.354838709677419,0.604288499025341,38,2020-09-16
"7393","Huara","Tarapacá",1404,NA,0.354838709677419,0.604288499025341,38,2020-09-16
"7394","Iquique","Tarapacá",1101,0.166666666666667,0.354838709677419,0.604288499025341,38,2020-09-16
"7395","Pica","Tarapacá",1405,0,0.354838709677419,0.604288499025341,38,2020-09-16
"7396","Pozo Almonte","Tarapacá",1401,0.4,0.354838709677419,0.604288499025341,38,2020-09-16
"7397","Desconocido Tarapaca","Tarapacá",0,NA,0.354838709677419,0.604288499025341,38,2020-09-16
"7398","Algarrobo","Valparaíso",5602,0,0.269794721407625,0.604288499025341,38,2020-09-16
"7399","Cabildo","Valparaíso",5402,0.25,0.269794721407625,0.604288499025341,38,2020-09-16
"7400","Calera","Valparaíso",5502,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7401","Calle Larga","Valparaíso",5302,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7402","Cartagena","Valparaíso",5603,0.333333333333333,0.269794721407625,0.604288499025341,38,2020-09-16
"7403","Casablanca","Valparaíso",5102,0.666666666666667,0.269794721407625,0.604288499025341,38,2020-09-16
"7404","Catemu","Valparaíso",5702,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7405","Concon","Valparaíso",5103,0.8,0.269794721407625,0.604288499025341,38,2020-09-16
"7406","El Quisco","Valparaíso",5604,0.625,0.269794721407625,0.604288499025341,38,2020-09-16
"7407","El Tabo","Valparaíso",5605,0.5,0.269794721407625,0.604288499025341,38,2020-09-16
"7408","Hijuelas","Valparaíso",5503,0.285714285714286,0.269794721407625,0.604288499025341,38,2020-09-16
"7409","Isla de Pascua","Valparaíso",5201,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7410","Juan Fernandez","Valparaíso",5104,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7411","La Cruz","Valparaíso",5504,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7412","La Ligua","Valparaíso",5401,0.5,0.269794721407625,0.604288499025341,38,2020-09-16
"7413","Limache","Valparaíso",5802,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7414","Llaillay","Valparaíso",5703,0.833333333333333,0.269794721407625,0.604288499025341,38,2020-09-16
"7415","Los Andes","Valparaíso",5301,0.636363636363636,0.269794721407625,0.604288499025341,38,2020-09-16
"7416","Nogales","Valparaíso",5506,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7417","Olmue","Valparaíso",5803,1,0.269794721407625,0.604288499025341,38,2020-09-16
"7418","Panquehue","Valparaíso",5704,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7419","Papudo","Valparaíso",5403,0.5,0.269794721407625,0.604288499025341,38,2020-09-16
"7420","Petorca","Valparaíso",5404,1,0.269794721407625,0.604288499025341,38,2020-09-16
"7421","Puchuncavi","Valparaíso",5105,0,0.269794721407625,0.604288499025341,38,2020-09-16
"7422","Putaendo","Valparaíso",5705,0.75,0.269794721407625,0.604288499025341,38,2020-09-16
"7423","Quillota","Valparaíso",5501,0.4,0.269794721407625,0.604288499025341,38,2020-09-16
"7424","Quilpue","Valparaíso",5801,0.09375,0.269794721407625,0.604288499025341,38,2020-09-16
"7425","Quintero","Valparaíso",5107,0.333333333333333,0.269794721407625,0.604288499025341,38,2020-09-16
"7426","Rinconada","Valparaíso",5303,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7427","San Antonio","Valparaíso",5601,0.416666666666667,0.269794721407625,0.604288499025341,38,2020-09-16
"7428","San Esteban","Valparaíso",5304,0.75,0.269794721407625,0.604288499025341,38,2020-09-16
"7429","San Felipe","Valparaíso",5701,0.6875,0.269794721407625,0.604288499025341,38,2020-09-16
"7430","Santa Maria","Valparaíso",5706,1,0.269794721407625,0.604288499025341,38,2020-09-16
"7431","Santo Domingo","Valparaíso",5606,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7432","Valparaiso","Valparaíso",5101,0.111111111111111,0.269794721407625,0.604288499025341,38,2020-09-16
"7433","Villa Alemana","Valparaíso",5804,0.212121212121212,0.269794721407625,0.604288499025341,38,2020-09-16
"7434","Vina del Mar","Valparaíso",5109,0.0847457627118644,0.269794721407625,0.604288499025341,38,2020-09-16
"7435","Zapallar","Valparaíso",5405,1,0.269794721407625,0.604288499025341,38,2020-09-16
"7436","Desconocido Valparaiso","Valparaíso",0,NA,0.269794721407625,0.604288499025341,38,2020-09-16
"7437","Bulnes","Ñuble",16102,0.866666666666667,0.602409638554217,0.604288499025341,38,2020-09-16
"7438","Chillan","Ñuble",16101,0.46875,0.602409638554217,0.604288499025341,38,2020-09-16
"7439","Chillan Viejo","Ñuble",16103,0.4,0.602409638554217,0.604288499025341,38,2020-09-16
"7440","Cobquecura","Ñuble",16202,0.4,0.602409638554217,0.604288499025341,38,2020-09-16
"7441","Coelemu","Ñuble",16203,0.875,0.602409638554217,0.604288499025341,38,2020-09-16
"7442","Coihueco","Ñuble",16302,0.761904761904762,0.602409638554217,0.604288499025341,38,2020-09-16
"7443","El Carmen","Ñuble",16104,1,0.602409638554217,0.604288499025341,38,2020-09-16
"7444","Ninhue","Ñuble",16204,NA,0.602409638554217,0.604288499025341,38,2020-09-16
"7445","Niquen","Ñuble",16303,0,0.602409638554217,0.604288499025341,38,2020-09-16
"7446","Pemuco","Ñuble",16105,1,0.602409638554217,0.604288499025341,38,2020-09-16
"7447","Pinto","Ñuble",16106,1,0.602409638554217,0.604288499025341,38,2020-09-16
"7448","Portezuelo","Ñuble",16205,0.666666666666667,0.602409638554217,0.604288499025341,38,2020-09-16
"7449","Quillon","Ñuble",16107,1,0.602409638554217,0.604288499025341,38,2020-09-16
"7450","Quirihue","Ñuble",16201,0.6,0.602409638554217,0.604288499025341,38,2020-09-16
"7451","Ranquil","Ñuble",16206,0,0.602409638554217,0.604288499025341,38,2020-09-16
"7452","San Carlos","Ñuble",16301,0.666666666666667,0.602409638554217,0.604288499025341,38,2020-09-16
"7453","San Fabian","Ñuble",16304,0.333333333333333,0.602409638554217,0.604288499025341,38,2020-09-16
"7454","San Ignacio","Ñuble",16108,0.5,0.602409638554217,0.604288499025341,38,2020-09-16
"7455","San Nicolas","Ñuble",16305,0.777777777777778,0.602409638554217,0.604288499025341,38,2020-09-16
"7456","Treguaco","Ñuble",16207,NA,0.602409638554217,0.604288499025341,38,2020-09-16
"7457","Yungay","Ñuble",16109,0.25,0.602409638554217,0.604288499025341,38,2020-09-16
"7458","Desconocido Nuble","Ñuble",0,NA,0.602409638554217,0.604288499025341,38,2020-09-16
"7459","Algarrobo","Valparaíso",5602,NA,NA,NA,25,2020-06-17
"7460","Alhue","Metropolitana",13502,NA,NA,NA,25,2020-06-17
"7461","Alto Biobio","Biobío",8314,NA,NA,NA,25,2020-06-17
"7462","Alto del Carmen","Atacama",3302,NA,NA,NA,25,2020-06-17
"7463","Alto Hospicio","Tarapacá",1107,NA,NA,NA,25,2020-06-17
"7464","Ancud","Los Lagos",10202,NA,NA,NA,25,2020-06-17
"7465","Andacollo","Coquimbo",4103,NA,NA,NA,25,2020-06-17
"7466","Angol","Araucanía",9201,NA,NA,NA,25,2020-06-17
"7467","Antartica","Magallanes",12202,NA,NA,NA,25,2020-06-17
"7468","Antofagasta","Antofagasta",2101,NA,NA,NA,25,2020-06-17
"7469","Antuco","Biobío",8302,NA,NA,NA,25,2020-06-17
"7470","Arauco","Biobío",8202,NA,NA,NA,25,2020-06-17
"7471","Arica","Arica y Parinacota",15101,NA,NA,NA,25,2020-06-17
"7472","Aysén","Aysén",11201,NA,NA,NA,25,2020-06-17
"7473","Buin","Metropolitana",13402,NA,NA,NA,25,2020-06-17
"7474","Bulnes","Ñuble",16102,NA,NA,NA,25,2020-06-17
"7475","Cabildo","Valparaíso",5402,NA,NA,NA,25,2020-06-17
"7476","Cabo de Hornos","Magallanes",12201,NA,NA,NA,25,2020-06-17
"7477","Cabrero","Biobío",8303,NA,NA,NA,25,2020-06-17
"7478","Calama","Antofagasta",2201,NA,NA,NA,25,2020-06-17
"7479","Calbuco","Los Lagos",10102,NA,NA,NA,25,2020-06-17
"7480","Caldera","Atacama",3102,NA,NA,NA,25,2020-06-17
"7481","Calera","Valparaíso",5502,NA,NA,NA,25,2020-06-17
"7482","Calera de Tango","Metropolitana",13403,NA,NA,NA,25,2020-06-17
"7483","Calle Larga","Valparaíso",5302,NA,NA,NA,25,2020-06-17
"7484","Camarones","Arica y Parinacota",15102,NA,NA,NA,25,2020-06-17
"7485","Camina","Tarapacá",1402,NA,NA,NA,25,2020-06-17
"7486","Canela","Coquimbo",4202,NA,NA,NA,25,2020-06-17
"7487","Canete","Biobío",8203,NA,NA,NA,25,2020-06-17
"7488","Carahue","Araucanía",9102,NA,NA,NA,25,2020-06-17
